뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13228798,https://www.newsbtc.com/?p=412293,1579995015,"Crypto Tidbits: Elon Musk Talks Bitcoin, Ripple IPO Coming, Facebook’s Blockchain Loses Another Member","Another week, another round of Crypto Tidbits. The past week hasn&apos;t been too good for Bitcoin, Ethereum, and their ilk, with the leading digital assets losing around 7% apiece since our last update. As of the time of writing this article, BTC is trading for $8,350, failing to maintain the over $9,000 prices seen last week.... The post appeared first on NewsBTC.",NEGATIVE,BTC,BLOCKCHAIN | BTC | ETH | MARKET | TRADING,,0,0,NewsBTC,https://www.newsbtc.com/2020/01/25/crypto-tidbits-elon-musk-talks-bitcoin-ripple-ipo-coming-facebooks-blockchain-loses-another-member/,https://images.cryptocompare.com/news/newsbtc/cQMdCujf0w4.jpeg
13281868,https://eng.ambcrypto.com/?p=28690,1579995014,Bitcoin's corrections may not be something to be concerned about,"A little bit of pessimism is a healthy perspective, especially when you are keeping pace with the digital assets industry. After Bitcoin&apos;s momentous surge this month, the past week&apos;s correction of The post Bitcoin&apos;s corrections may not be something to be concerned about appeared first on AMBCrypto.",POSITIVE,없음,BTC | MARKET,,0,0,AMB Crypto,https://eng.ambcrypto.com/bitcoins-corrections-may-not-be-something-to-be-concerned-about,https://images.cryptocompare.com/news/ambcrypto/agF1Uw0A00G.jpeg
13582188,https://www.cryptopolitan.com/?p=35942,1579994337,Charlie Lee proposes miner donations to fund Litecoin development,"Litecoin development has been quite slow, yet this does not seem to be due to a lack of ideas. While the asset community might be popping with ideas, the ecosystem lacks the resources to explore and implement such proposals. Now, Litecoin creator, Charlie Lee has proposed miner donations to solve the problem. As per the proposal, miners should donate one percent of the block reward to fund the network&apos;s development. Miner donations to further Litecoin development Litecoin miners also receive the block rewards for other Scrypt-based algorithms such as Dogecoin, can naturally afford to share one percent of their block",POSITIVE,없음,DOGE | LTC | MINING,,0,0,Cryptopolitan,https://www.cryptopolitan.com/miner-donations-for-litecoin-development/,https://images.cryptocompare.com/news/cryptopolitan/cc5f1EOe18x.jpeg
13434037,https://news.bitcoin.com/?p=364216,1579993247,"Companies Keep Flocking to Swiss Crypto Valley, Over 1,000 Jobs Added in a Year","Crypto Valley, a fintech-friendly region centered on the canton of Zug, has been expanding to other parts of Switzerland and neighboring Liechtenstein. Despite all the challenges facing the blockchain industry, favorable regulations and improving access to banking and legal services are attracting more and more crypto companies. Their number has increased for a third consecutive ...The post Companies Keep Flocking to Swiss Crypto Valley, Over 1,000 Jobs Added in a Year appeared first on Bitcoin News.",POSITIVE,없음,BLOCKCHAIN | BTC | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/companies-keep-flocking-to-swiss-crypto-valley-over-1000-jobs-added-in-a-year/,https://images.cryptocompare.com/news/bitcoin.com/c6Ea0g08g0g.jpeg
13244282,https://nulltx.com/?p=98062,1579993217,Tether’s XAUT Isn’t too hot of a Commodity Just yet,"A lot of people were taken aback by Tether issuing a digital gold-backed token. The trading of XAUT on Bitfinex has begun, albeit demand is virtually non-existent. It is very different to &apos;gamble&apos; on the value of a token tied to gold. Who Wants to Trade XAUT on Bitfinex? Especially if that token is trading ...The post Tether&apos;s XAUT Isn&apos;t too hot of a Commodity Just yet appeared first on NullTX.",NEGATIVE,없음,COMMODITY | EXCHANGE | FIAT | ICO | USDT,,0,0,NullTx,https://nulltx.com/tethers-xaut-isnt-too-hot-of-a-commodity-just-yet/,https://images.cryptocompare.com/news/themerkle/axIo4N64Uo8.jpeg
13582189,https://www.cryptopolitan.com/?p=35931,1579990692,Bitcoin Cash price falls to $317,"The Bitcoin Cash price stood near the $324.00 mark before it was subject to a bearish fall that took the price below the $300.00 mark. After midday, the cryptocurrency saw retracement towards the $320.00 level. 1-Day Bitcoin Cash Price Analysis (January 24) Bitcoin Cash Price Chart by TradingView The cryptocurrency stood at $323.95 US Dollars just as it started on January 24. At 01:33 GMT, the coin saw a bearish fall that led the price line below the $308.00 mark. After reaching $304.79 US Dollars, BCH traded between $304 and $314 until 06:16 GMT when the coin was subjected to",NEGATIVE,BCH,BCH | MARKET | TRADING,,0,0,Cryptopolitan,https://www.cryptopolitan.com/bitcoin-cash-price-falls-to-317/,https://images.cryptocompare.com/news/cryptopolitan/co2o04403d$.png
13228799,https://www.newsbtc.com/?p=412285,1579989610,This Technical Formation Suggests Bitcoin Could Undergo a Violent Surge,"Bitcoin (BTC) has been caught within a bout of turbulent price action over the past several days and weeks, which is elucidated while looking at the wide trading range between $8,300 and $9,200 that it has been trading within for the past week. Although the sharp rejection at $9,200 last week did do some damage... The post appeared first on NewsBTC.",POSITIVE,BTC,BTC | TRADING,,0,0,NewsBTC,https://www.newsbtc.com/2020/01/25/this-technical-formation-suggests-bitcoin-could-undergo-a-violent-surge/,https://images.cryptocompare.com/news/newsbtc/b2QiwIf1gn0.jpeg
13262644,https://dailyhodl.com/?p=83461,1579988715,Ripple Says Massive Global Expansion of XRP Payments Network Launching in 2020,"Ripple says it&apos;s launching its XRP-based cross-border payments product around the world in 2020. In its latest XRP Markets Report, the real-time gross settlement company says it will add more corridors in the following regions throughout the year for its On-Demand Liquidity (ODL). Asia-Pacific Europe Middle East Africa Latin America To date, Ripple&apos;s liquidity solution ...The post Ripple Says Massive Global Expansion of XRP Payments Network Launching in 2020 appeared first on The Daily Hodl.",POSITIVE,XRP,MARKET | XRP,,0,0,The Daily Hodl,https://dailyhodl.com/2020/01/25/ripple-says-massive-global-expansion-of-xrp-payments-network-launching-in-2020/,https://images.cryptocompare.com/news/dailyhodl/f5QMf07g0U0.jpeg
13281869,https://eng.ambcrypto.com/?p=28568,1579987820,Ethereum compatibility can boost DApp deployment on ETC: Bob Summerwill,"Ethereum Classic [ETC] recently underwent a successful network upgrade on 12 January. The Agharta hardfork included features from the Ethereum Constantinople opcodes, with the same contributing signifThe post Ethereum compatibility can boost DApp deployment on ETC: Bob Summerwill appeared first on AMBCrypto.",POSITIVE,ETC,ETC | FORKS,,0,0,AMB Crypto,https://eng.ambcrypto.com/ethereum-compatibility-can-boost-dapp-deployment-on-etc-bob-summerwill,https://images.cryptocompare.com/news/ambcrypto/8L2tjypz6p4.jpeg
13354381,https://cointelegraph.com/news/tax-agencies-step-up-efforts-to-hone-in-on-crypto-tax-evasion,1579987620,Tax Agencies Step Up Efforts to Hone in on Crypto Tax Evasion,Industry commentators speak out over the shrinking anonymity in crypto: &apos;There was no chance that such a growing industry would escape unnoticed&apos;,NEUTRAL,없음,ALTCOIN | REGULATION,,0,0,CoinTelegraph,https://cointelegraph.com/news/tax-agencies-step-up-efforts-to-hone-in-on-crypto-tax-evasion,https://images.cryptocompare.com/news/cointelegraph/dbFUe3Opc20.jpeg
