뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13576686,https://www.cryptopolitan.com/?p=76052,1609199319,China’s cryptocurrency journey explained,"TL;DR Breakdown China is growing in influence. China is leading in the crypto race. China has prohibited all other crypto coins. China&apos;s cryptocurrency journey explained China is very influential, mostly because most of the products we purchase are made in China. The US and China compete for influence on the culture and the industries of ...",NEUTRAL,없음,ASIA,,0,0,Cryptopolitan,https://www.cryptopolitan.com/chinas-cryptocurrency-journey/,https://images.cryptocompare.com/news/cryptopolitan/98A34w0x0w0.jpeg
13483829,https://cryptobriefing.com/?p=75905,1609198311,Coinbase the Latest Exchange to Suspend XRP Trading,,NEGATIVE,XRP,EXCHANGE | MARKET | REGULATION | TRADING | XRP,,0,0,Crypto Briefing,https://cryptobriefing.com/coinbase-latest-exchange-suspend-xrp-trading/,https://images.cryptocompare.com/news/cryptobriefing/a8O64y5BAc0.jpeg
13345123,https://cointelegraph.com/news/coinbase-announces-it-will-suspend-xrp-trading-as-price-drops-another-10,1609197447,Coinbase announces it will suspend XRP trading as price drops another 10%,"Coinbase plans to suspend trading for the token on Jan. 19, but added it &apos;may be halted earlier as needed.&apos;",NEGATIVE,XRP,BUSINESS | EXCHANGE | ICO | TRADING | XRP,,0,0,CoinTelegraph,https://cointelegraph.com/news/coinbase-announces-it-will-suspend-xrp-trading-as-price-drops-another-10,https://images.cryptocompare.com/news/cointelegraph/8PIdIxw8308.jpeg
13393502,https://decrypt.co/?p=52800,1609194887,Coinbase To Delist XRP Next Month Following SEC Suit,Coinbase becomes the latest exchange to delist XRP after the US Securities and Exchange Commission filed a $1.3 billion lawsuit alleging Ripple Labs sold unregistered securities.,NEGATIVE,XRP,EXCHANGE | REGULATION | XRP,,0,0,Decrypt,https://decrypt.co/52800/coinbase-to-delist-xrp-next-month-following-sec-suit,https://images.cryptocompare.com/news/decrypt/e1oxY64M3O8.jpeg
42385436,0r6Zag11PPDEMKgUXB1xJb,1609194607,Coinbase to Suspend XRP Trading Following SEC Suit Against Ripple,"Coinbase said it will suspend trading of XRP, the cryptocurrency at the heart of a U.S. Securities and Exchange Commission lawsuit against Ripple Labs claiming the token is really a security.      Coinbase first listed XRP on its retail-facing platforms in February 2019. Starting now, XRP trading ""will move into limit only,"" Coinbase wrote. It will be fully suspended on Tuesday, Jan. 19, 2021, at 1 p.m. ET.      ""We will continue to monitor legal developments related to XRP and update our customers as more information becomes available,"" Paul Grewal, Coinbase's chief legal officer, wrote in a blog post shared in advance with CoinDesk.      Coinbase said users' XRP wallets will ""remain available for receive and withdraw functionality after the trading suspension.""      Notably, the exchange said it will still support an upcoming airdrop of Spark tokens to XRP holders. XRP will still be supported by Coinbase Custody and in the self-custodial Coinbase Wallet.      Coinbase declined to comment beyond its written statement.      The price of XRP on Coinbase fell from $0.28 to $0.24 within the first 20 minutes of the announcement. Since the announcement of the SEC's lawsuit last week, the price of XRP has fallen by more than 50%.    Ripple effect    For Coinbase, the reason for dropping XRP as a traded asset was simple: As the company seeks to go public, being a platform for something that’s potentially a security would mean adding more paperwork simply so it could be legally allowed to let retail customers buy and sell a single cryptocurrency.      The SEC claimed last week that XRP is a security, and that Ripple has been selling it without registering or seeking an exemption for seven years, raising $1.3 billion in the process. The legal battle itself is just beginning, and litigation might take years if Ripple fights the charge in court, as it has indicated it would.      Coinbase is now the biggest exchange to act on XRP and could serve as a bellwether for other platforms. On Friday, Bitstamp announced it would halt XRP trading and deposits for all U.S. customers on Jan. 8.      Similarly San Francisco-based OKCoin announced its XRP suspension earlier Monday, effective Jan. 4.    See also: OKCoin to Suspend XRP Trading and Deposits on Jan. 4    Exchanges that continue to list XRP without registering as a securities exchange with the SEC face potential consequences down the line, including possible enforcement actions. However, should Ripple prevail in its defense, Coinbase can likely re-list XRP fairly easily.      Alex Kruger, a trader and analyst, said, ""Crypto exchanges are unregistered with the SEC (by choice, as registering carries on many burdens and increased costs) and thus it is in their best interest to not offer trading of securities. It is for their protection, not their customers'.""      Gabriel Shapiro, an attorney with Belcher, Smolen & Van Loo LLP, told CoinDesk last week that the question of whether exchanges should delist is a complicated one, with both business and legal considerations.      UPDATE (Dec. 28, 23:35 UTC): Adds XRP price reaction.",NEGATIVE,XRP,EXCHANGE | REGULATION | TRADING | XRP | AIRDROP,"Nikhilesh De, Zack Seward, Lawrence Lewitinn",0,0,CoinDesk,https://coindesk.com/markets/2020/12/28/coinbase-to-suspend-xrp-trading-following-sec-suit-against-ripple,https://cdn.sanity.io/images/s3y3vcno/production/05c66d94860b0f504683f9ed4b3a3879bab372cd-1500x866.jpg?w=300&h=300&fit=crop
13260199,https://dailyhodl.com/?p=124045,1609193722,Will Leadership Shakeup at SEC Impact Ripple and XRP Case? Top Crypto Lawyer Explains Why It’s Extremely Unlikely,"A prominent crypto lawyer says a leadership shuffle at the U.S. Securities and Exchange Commission (SEC) is unlikely to have an impact on the agency&apos;s case against Ripple. The SEC unveiled its lawsuit against the San Francisco-based payments company days before its Chairman, Jay Clayton, stepped down. Although his replacement Elad Roisman is viewed as ...The post Will Leadership Shakeup at SEC Impact Ripple and XRP Case? Top Crypto Lawyer Explains Why It&apos;s Extremely Unlikely appeared first on The Daily Hodl.",NEUTRAL,XRP,EXCHANGE | REGULATION | XRP,,0,0,The Daily Hodl,https://dailyhodl.com/2020/12/28/will-leadership-shakeup-at-sec-impact-ripple-and-xrp-case-top-crypto-lawyer-explains-why-its-extremely-unlikely/,https://images.cryptocompare.com/news/dailyhodl/bs0143R00by.jpeg
13576687,https://www.cryptopolitan.com/?p=76048,1609192843,Blockchain background checks could be mainstream,"TL;DR Breakdown Current background checks are slow and ineffective. The World economic forum argues blockchain could change verification processes. Saudi Aramco cuts verification time by 90%. Blockchain background checks could be mainstream Many companies can spend hours, days, if not weeks searching for the right candidate. It is exhausting looking at application forms, navigating job ...",POSITIVE,없음,BLOCKCHAIN,,0,0,Cryptopolitan,https://www.cryptopolitan.com/blockchain-background-checks/,https://images.cryptocompare.com/news/cryptopolitan/cf071yposej.png
13431722,https://news.bitcoin.com/?p=432626,1609192810,Legal Battle Between Bitmain Co-Founders Appears to End With Micree Zhan Taking Control of the Company,"The long-lasting legal battle between co-founders of China-based Bitmain seems to have seen the light at the end of the tunnel after both parties agreed to reach an agreement. Legal Tussle Between Bitmain Co-Founders Reportedly Ended With a $600 Million Compensation for Jihan Wu According to Chinese media outlets, citing local crypto journalist Colin Wu, ...The post Legal Battle Between Bitmain Co-Founders Appears to End With Micree Zhan Taking Control of the Company appeared first on Bitcoin News.",POSITIVE,없음,ASIA | BTC | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/legal-battle-between-bitmain-co-founders-appears-to-end-with-micree-zhan-taking-control-of-the-company/,https://images.cryptocompare.com/news/bitcoin.com/ej68w080000.jpeg
13483830,https://cryptobriefing.com/?p=75891,1609191968,OKCoin Will Suspend XRP Activity Due to SEC Charges,,NEGATIVE,XRP,BUSINESS | REGULATION | XRP,,0,0,Crypto Briefing,https://cryptobriefing.com/okcoin-will-suspend-xrp-activity-due-to-sec-charges/,https://images.cryptocompare.com/news/cryptobriefing/8AMfc022ig0.jpeg
13576688,https://www.cryptopolitan.com/?p=76043,1609190876,Cover protocol lucky as hacker returns stolen $3m,"TL;DR Breakdown Cover Protocol hacked, looses $3m, token price drops 80 percent Hacker merely use &apos;infinite mint&apos; to steal token Grape Finance claims responsibility for hack as they return hack proceeds Cover protocol, a Decentralized finance insurance project platform, had a yuletide to be happy and sad about after a white hat hacker breached their ...",NEGATIVE,없음,BLOCKCHAIN | ICO | TRADING,,0,0,Cryptopolitan,https://www.cryptopolitan.com/cover-protocol-lucky-as-hacker-returns-3m/,https://images.cryptocompare.com/news/cryptopolitan/9mAqIKld7F2.jpeg
