뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13293354,https://cryptonews.com/news/don-t-miss-virtue-poker-s-celebrity-poker-charity-tournament-10486.htm,1622073540,Don't Miss Virtue Poker's Celebrity Poker Charity Tournament on Twitch,"Disclaimer: The Industry Talk section features insights by crypto industry players and is not a part of the editorial content of Cryptonews.com. Blockchain-based poker platform Virtue Poker is dipping its toes into the Non-Fungible Tokens industry. The team is also organizing a Celebrity Poker Charity Tournament on Twitch, featuring some renowned players. During the event, several NFTs will be",POSITIVE,없음,ICO,,0,0,cryptonews,https://cryptonews.com/news/don-t-miss-virtue-poker-s-celebrity-poker-charity-tournament-10486.htm,https://images.cryptocompare.com/news/cryptonews/94J7cFGAreQ.jpeg
13430032,https://news.bitcoin.com/?p=461857&preview=true&preview_id=461857,1622070052,Federal Reserve Bank President Says Most Cryptocurrencies Are Worthless,"The president of the Federal Reserve Bank of St. Louis, James Bullard, says that most cryptocurrencies are &apos;worthless.&apos; He noted that if &apos;cryptocurrency can facilitate transactions that are difficult to make in conventional currencies, then they will have a purpose and might circulate alongside the nation-backed currencies.&apos; Fed&apos;s Bullard Says Most Cryptocurrencies Are Worthless Jim ...",NEGATIVE,없음,FIAT | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/federal-reserve-bank-president-most-cryptocurrencies-worthless/,https://images.cryptocompare.com/news/default/bitcoincom.png
13273303,https://ambcrypto.com/?p=160390,1622070026,"Dogecoin, Ethereum, Ethereum Classic Price Analysis: 26 May","While Bitcoin volatility did impact the altcoins, some altcoins were trying to carve their own path. Dogecoin [DOGE] has been one such alt that has been trading mainly on the market sentiment while also following the dominant trend. Compared to other altcoins like Ethereum [ETH] and Ethereum Classic [ETC], DOGE has been massively impacted by ...",NEUTRAL,DOGE | ETC,ALTCOIN | DOGE | ETC | MARKET | TRADING,,0,0,AMB Crypto,https://ambcrypto.com/dogecoin-ethereum-ethereum-classic-price-analysis-26-may/,https://images.cryptocompare.com/news/default/ambcrypto.png
13341471,https://cointelegraph.com/news/analyst-says-defi-and-stablecoins-held-up-well-as-crypto-markets-imploded,1622070000,Analyst says DeFi and stablecoins held up well as crypto markets imploded,DeFi showed tremendous strength during last week&apos;s sell-off as DEX activity and stablecoin stability prove the sector may be ready for mass adoption.,POSITIVE,없음,MARKET | MKR | UNI | USDT,,0,0,CoinTelegraph,https://cointelegraph.com/news/analyst-says-defi-and-stablecoins-held-up-well-as-crypto-markets-imploded,https://images.cryptocompare.com/news/default/cointelegraph.png
42386859,0r6Zag11PPDEMKgUXBVdC5,1622069453,"DeFi 'Raises Challenges' for Investors, Regulators, SEC's Gensler Says","Decentralized finance (DeFi) could pose fresh challenges for U.S. investors, Securities and Exchange Commission (SEC) Chair Gary Gensler said Wednesday.      The cryptocurrency sector poses various risks to investors in the markets and challenges to the securities regulator, Gensler said in prepared testimony before the House Appropriations Committee. He pointed to volatility in the market and novel products as some examples of these issues.      ""Crypto lending platforms and so-called decentralized finance ('DeFi') platforms raise a number of challenges for investors and the SEC staff trying to protect them,"" Gensler said.      The crypto market had an overall market capitalization of $1.6 trillion on Monday after losing over one-third of its value in under two weeks, he said. While bitcoin grabs most headlines, he noted that more than 80 tokens have a $1 billion market cap, while more than 1,500 had a market cap of over $1 million.      Gensler previously told the House Financial Services Committee that stronger regulation around crypto exchanges could help protect investors. In particular, he suggested a dedicated market regulator for the crypto markets would provide some protection around fraud and manipulation, two concerns the SEC has often cited in rejecting bitcoin exchange-traded fund (ETF) applications.      The regulator repeated the concern on Wednesday.      ""Tokens currently on the market that are securities may be offered, sold, and traded in non-compliance with the federal securities laws. Furthermore, none of the exchanges trading crypto tokens has registered yet as an exchange with the SEC. Altogether, this has led to substantially less investor protection than in our traditional securities markets, and to correspondingly greater opportunities for fraud and manipulation,"" he said.    Read more: BlockFi Botches Promo With Outsized Bitcoin Reward Payments    Even the crypto market's current volatility is suspect, Gensler seemed to say.      ""In recent weeks, the reported trading volume has ranged from $130 billion to $330 billion per day. These figures, however, are not audited or reported to regulatory authorities, as the tokens are traded on unregistered crypto exchanges. That is just one of many regulatory gaps in these crypto asset markets,"" Gensler said.      He also indicated that the SEC would be willing to bring enforcement actions against parties that don't comply with federal securities laws.      The regulatory agency has already brought 75 such actions, and ""has been consistent"" in how it describes its approach, he said. He said the SEC ""should be ready"" to bring further actions in a speech to the Financial Industry Regulatory Authority last week.",NEGATIVE,없음,BTC | BUSINESS | EXCHANGE | MARKET | REGULATION,Nikhilesh De,0,0,CoinDesk,https://coindesk.com/markets/2021/05/26/defi-raises-challenges-for-investors-regulators-secs-gensler-says,https://cdn.sanity.io/images/s3y3vcno/production/8cc3a6b09e4c5e0971b8a1694a155145a4aaebf1-1500x1000.jpg?w=300&h=300&fit=crop
42386873,0r6Zag11PPDEMKgUXBVdPv,1622068788,Consensus 2021: 7 Questions for Bitcoin Anarchist Eric Voskuil,"Eric Voskuil is a veteran Bitcoin developer and one of the lead maintainers of Libbitcoin, the first implementation of the Bitcoin source code. He’s the author of “Cryptoeconomics: Fundamental Principles of Bitcoin,” a deeply researched and reasoned take on Bitcoin’s core mechanics, Austrian economics and anarchy. He also founded the CryptoEcon professional conference, which took place in Hanoi, Vietnam, in early 2020.    This article is excerpted from The Node, CoinDesk's daily roundup of the most pivotal stories in blockchain and crypto news. You can subscribe to get the full newsletter here.    The topic of funding Bitcoin development is important. Some companies will hire a Bitcoin dev, some won't. How do you incentivize firms to ""give back"" to the open source commons?      If they see an advantage to doing so, they will do it. The developer must be able to provide value that a company needs, like any other employee. Developers can’t support themselves on charity. The tragedy of the commons is often interpreted as a market failure, but this is not the case. A commons is property owned by the state, as in a “public” grazing land. People don’t pay for it and all must use it, or their competitors will do so and put them out of business.      So the commons either fails to be useful, either due to overuse and arbitrary constraint, or becomes private property again (paid for). The market determines the price that ensures supply and satisfies demand. If companies need it, they will pay for it. A lot of people work on open source because they want to and can afford to. Others get paid for it. I don’t see any reason or way to improve upon basic market rationality.    Read more: Code Is Speech: Amir Taaki on Crypto’s Debt to Phil Zimmerman    Are there any lessons or takeaways from the Taproot upgrade process?      I could see during the SegWit [Segregated Witness] activation process that a lot of people were drawing false conclusions. Those then predictably surfaced during the Taproot process. For some reason the developer community, which surely knows better, didn’t speak up when clear errors had become accepted truths. I can’t count the number of people who told me that they were surprised to hear that soft forks are not “backward compatible” unless enforced by majority hash power. A fork is a fork; if you change the rules, you are on a new coin. The only question becomes how many people will join you. Hash power enforcement is the only way to ensure that everyone comes along. Once people started to understand this, momentum shifted rapidly.    Bitcoin will only thrive to the extent that it can operate outside of what are ultimately political strictures. That is, after all, why it exists.    People had been led to believe it was just a choice, and that “user activation” had been done before BIP [bitcoin improvement proposal] 16, which is not the case. Core devs certainly understand this, but for some reason did not speak up – though they did show significant resistance to shipping code that they knew could easily cause a chain split. While the Bitcoin Core team is very diverse, there are real pressures. This is why Amir [Taaki] started Libbitcoin (and the BIP process). If anything, we should take away that it’s healthy to have truly independent developers, which necessarily means independent projects.      Is there anyone ""in charge"" of Bitcoin Core, considering only a handful have ""commit access"" to the GitHub?      There are way too many people who want to commit code – into what is in many ways a fragile codebase – for nobody to be in charge. There is necessarily a small group of people who ultimately decide what gets in and what doesn’t. This isn’t a problem, as there is nothing stopping someone from doing exactly what Amir [Taaki] and others have done. It’s only a matter of time before other implementations mature to the point where there will be a competitive market. The idea, heavily promoted by many Bitcoin Core devs, that consensus criticality precludes competition is self-serving and ultimately irrelevant. There are many versions of Bitcoin Core, some of which have shown themselves (even in a single version, as a result of platform dependencies) to not be consensus-consistent. Dave Collins wrote a good article about it back in 2015.      Edward Snowden, for one, has said on-chain privacy should be the biggest priority in Bitcoin development. There are more users than ever, a greater interest in bitcoin among regulators and law enforcement and an industry made out of on-chain surveillance. Why have Bitcoin developers shied from implementing privacy features at the protocol level?      I’m not aware that they have. It’s really the central aspect of core development.    Read more: CoinSwap and the Ongoing Effort to Make Bitcoin Privacy ‘Invisible’    The common view is that miners are Goliath to users' David. You said this morning it's more of a Goliath versus Goliath situation. Could you add a little more here?      The term “user” is ambiguous. The people who matter in the context of rule changes are miners (those who are presently confirming transactions) and merchants (those who are presently accepting bitcoin). The latter category is likely at least as centralized and state-regulated as mining. The sea of HODLers has no say whatsoever in such changes. If they aren’t accepting bitcoin (themselves, not via exchanges) they don’t have any ability to reject invalid coins. That is the purpose of validation and the essence of enforcement.      Will miner-enforced upgrades become the norm as the network gets bigger? Or will there be a place for user activated soft forks?      It’s already the norm. User activation does also happen, resulting in altcoins. The question is always how to get everyone to change their rules and at the same time. You can either get greater than 50% of hash power (miners) or 100% of the economy (merchants). A soft fork is a new coin. The benefit to using soft forks is that majority hash power can bring everyone else along. If they don’t, you have an altcoin. It’s certainly possible that the old coin could die out, or the new. But with hashpower signaling, a large part of the economy can start enforcing (or activate) at the same time and the rest of the economy can change the rules over time. Without hashpower enforcement, chain splits are practically inevitable.    Read more: Users Decide Bitcoin’s Consensus. But What Is a Bitcoin ‘User’?    Any thoughts on the Musk/Saylor Bitcoin Mining Council? Or on the larger conversation of Bitcoin's energy consumption?      I’ve written on energy waste theories. They really just don’t make any sense. There is a cost to securing all things, and that cost is what the threat must exceed to be successful. Those costs are all grounded in energy. Bitcoin suffers from a PR problem in that its costs are entirely visible.      As for councils, these things will happen. I don’t see them as relevant to Bitcoin. They can have an impact, but Bitcoin will only thrive to the extent that it can operate outside of what are ultimately political strictures. That is, after all, why it exists.",NEUTRAL,없음,ALTCOIN | BLOCKCHAIN | BTC | MARKET | FORKS,Daniel Kuhn,0,0,CoinDesk,https://coindesk.com/markets/2021/05/26/consensus-2021-7-questions-for-bitcoin-anarchist-eric-voskuil,https://cdn.sanity.io/images/s3y3vcno/production/2fcc84e829e5b6f9cf470dd359c9d95b4e7ff4f8-2788x1418.png?w=300&h=300&fit=crop
42386853,0r6Zag11PPDEMKgUXBVd5n,1622068571,US Lawmakers Introduce Bill to Require Digital Dollar Updates,"A pair of U.S. congressmen have introduced a bill that would require the Treasury Department to evaluate the digital yuan, digital dollar and the actual dollar's role in the global economy.      The bipartisan bill, introduced by Reps. French Hill (R-Ark.) and Jim Himes (D-Conn.), seeks to ensure the U.S. dollar remains the world's reserve currency and directs the Treasury Department to publish a report that evaluates current policy and governance around the currency. This report would include details around central bank digital currencies (CBDC), among other issues.      Under the terms of the bill, dubbed the ""21st Century Dollar Act,"" the Treasury secretary (currently Janet Yellen) would submit a report to the Senate Banking and House Financial Services committees that includes ""a description of efforts by major foreign central banks, including the People’s Bank of China, to create an official digital currency, as well as any risks to the national interest of the United States posed by such efforts.""      The report would update these committees on the Federal Reserve's current status in researching a digital dollar. The bill would also require the Treasury Department to develop a strategy for boosting the dollar's reserve status.      The report would detail ""any implications for the strategy established by the secretary pursuant to subsection (a) arising from the relative state of development of an official digital currency by the United States and other nations, including the People’s Republic of China,"" the bill said.      Keeping the dollar as the world's reserve currency would be ""good for American companies and workers as well as U.S. global influence,"" Hill said in a statement.      ""Congress and policy makers need to understand the risks posed to the dollar, especially as it relates to China’s renminbi, to ensure the safety and preeminence of the dollar,"" he said.      Himes said in a statement that the dollar is ""an important geopolitical tool"" in the U.S. ""diplomatic toolbox.""      The dollar's status as a reserve currency allows the federal government to use it in its sanctions compliance program, letting it block alleged or convicted terrorists and other malicious actors it deems a threat to national security from the global payment system. Some government officials and private individuals believe that a digital yuan, which China has been working on, could help countries bypass the dollar-based financial system.      Notably, current Securities and Exchange Commission Chairman Gary Gensler participated in a wargaming exercise in 2019 that simulated how North Korea might use a digital yuan to fund nuclear weapons. Other participants included former senior government officials, such as one-time Defense Secretary Ash Carter.    Read more: Former CFTC Boss’ Digital Dollar Project Ready to Kick Off First US CBDC Tests    “The 21st Century Currency Act is a smart, bipartisan bill to ensure the US dollar continues as the world’s foremost reserve currency,"" Himes said in Wednesday's statement.      Hill previously sent a letter with Rep. Bill Foster (D-Ill.) to the Federal Reserve, asking the U.S. central bank whether it was looking into creating a digital dollar. The Boston Fed has since begun researching the merits and possible technologies around a CBDC.      Federal Reserve Governor Lael Brainard outlined some of the policy questions and objectives around this research earlier this week at CoinDesk's Consensus 2021 conference.",POSITIVE,없음,ASIA | EXCHANGE | FIAT | REGULATION | RESEARCH,Nikhilesh De,0,0,CoinDesk,https://coindesk.com/markets/2021/05/26/us-lawmakers-introduce-bill-to-require-digital-dollar-updates,https://cdn.sanity.io/images/s3y3vcno/production/e09cc1bf1bcb5407a4dd13ab5dadf6edc0f04c75-1500x1000.jpg?w=300&h=300&fit=crop
13417731,https://coinpedia.org/?p=99598,1622068200,What Are BEP-20 Tokens? How Can You Create It on Binance Smart Chain?,"The post What Are BEP-20 Tokens? How Can You Create It on Binance Smart Chain? appeared first on Coinpedia - Fintech &amp; Cryptocurreny News Media| Crypto GuideTokens are an integral part of the cryptocurrency industry. It is a type of smart contract that can be sent and received. Tokens represent digital assets with a value. Tokens being smart contracts do not have issues like downtime, fraud, censorship, or third-party interference. These contracts run as per their programming is set and without …",NEUTRAL,없음,EXCHANGE | ICO | BNB,,0,0,coinpedia,https://coinpedia.org/beginners-guide/bep-20-tokens-on-binance-smart-chain/,https://images.cryptocompare.com/news/default/coinpedia.png
42386868,0r6Zag11PPDEMKgUXBVdKt,1622068056,"Consensus Day 3, Recapped: The Battle Over Electronic Money","There’s no question that money is going digital, but the form that “digital cash” will take for the majority of global users is still largely up in the air. There are rapid advancements being made in central bank digital currency (CBDC) research and development, as well as fiat-pegged stablecoin and untethered cryptocurrency adoption. All signs point to a future where there will be myriad competing forms of money that people can use to transact and save in.      Some of the world’s foremost digital currency experts appeared today at Consensus to give their take on the future of money. They offered a glimpse at the current state of payments evolution, as well as the many blockers in place to bring about a “Hayekian moment.”    This article is excerpted from The Node, CoinDesk's daily roundup of the most pivotal stories in blockchain and crypto news. You can subscribe to get the full newsletter here.    According to the latest figures, nearly 80% of central banks are exploring CBDC use cases. Although major economies – like China, Japan, the European Union and the U.S. – are in various stages of research and development, it could be said most of the energy is concentrated in emerging markets, frequently cut off from the global financial system.      Perhaps in a sign of the times, this morning Bank of Mauritius Governor Harvesh Seegolam disclosed that the central bank is working to finalize details of a CBDCs pilot to launch by the end of the year. It would join Cambodia, Saudi Arabia and the United Arab Emirates, among others, in active research. Last year, the Bahamas made history as the first nation with a functioning digital fiat system (pegged to the U.S. dollar).      Digital fiat could improve financial inclusion and “address gaps that the traditional monetary system is not able to fulfill,” Governor Seegolam said today.      By comparison, the U.S. is taking a cautious approach to CBDC development. While there are notable proponents for a digital dollar, such as former commodities regulators Chris Giancarlo and Daniel Gorfine, there are as many detractors.      Federal Reserve Governor Lael Brainard, for one, mentioned a number of policy considerations that still need to be wrinkled out. These include privacy concerns, the effect state money would have on banks, the impact on underserved communities and cross-border concerns, she said during a Monday Consensus keynote.      Brainard added that private alternatives, like stablecoins that “reference” fiats, come with their own destabilizing risks.      Brian Brooks, the CEO of Binance.US and former acting Comptroller of the Currency, offered his opinion: a CBDC will “never” be launched in the U.S. “That’s not what we do in this country,” he said, adding that monetary innovation is and must be led by privately issued stablecoins.      Asked whether CBDCs would compete with or complement crypto-asset networks like XRP, Ripple CEO Brad Garlinghouse said in a separate panel that it depends on what use cases are being targeted.      Consensus on where we go from here is anything but assured.    Regulation – boom or bust    In public comments today, Christian Catalini, chief economist at the Diem Association, the body behind the digital currency project, presented a denuded version of the dollar-backed diem stablecoin. Once promised to be an easy-to-use, mobile-first digital payments network that could stand apart from any local government’s monetary system, Diem (formerly Libra) now aims to stay firmly within the system.      The to-be-released digital asset, issued in conjunction with Silvergate Bank, will act as a placeholder for an official, state-backed digital dollar, Catalini said. “The design of our network is really meant to mitigate the risk of currency substitution,” he said.      It’s common knowledge that the original vision for a multi-asset-pegged global currency had been whittled down by regulatory concerns – a vision Catalini now admits was “naive.” He said the group has spent innumerable hours working with regulators to bolster consumer protections and mitigate potential fraud.      Morgan Beller, a former Libra employee and current venture capitalist, gave insight into that process today. Still rattled from the “PTSD” and “regulatory scars” of working on the Facebook-led initiative, Beller now takes a more pragmatic approach to disruption.      Fiat, she said, has network effects that act as a “moat” to prevent disruption. There may not be incentives to move to new rails, and for regulators any amount of change introduces risk. But the system can still be changed.      From the top down, fiat brokers might see the benefits of novel technologies that CBDCs (“watered-down stablecoins,” to steal her phrase) or stablecoins can bring. That explains the numerous countries and corporations, like PayPal, that are building new, more decentralized plumbing.      Then, Beller said, there are these bottom-up grown swells where people adopt tools because it solves a real issue. “There has been a lot of crypto for crypto’s sake,” Beller said. But in emerging markets, there are people who need services that traditional fiat cannot supply.      What’s more, once these truly decentralized systems – the “immaculate conception coins” like bitcoin and ethereum – take hold, they cannot be squashed. There was a confluence of forces that led to bitcoin and ethereum’s success – perhaps most notably that at launch, regulators were simply uninterested.    A melange    Can this be replicated? Could truly cryptographically secure sovereign assets take hold everywhere? Beller seemed skeptical that the majority of people would ever learn how blockchain or key management ever works. What’s needed, again, are useful products.      Cuy Sheffield, Visa’s blockchain lead, seemed to agree, but thought widespread adoption would happen selectively at first. He noted in speaking to his crypto clients that a number were performing the majority of their business deals in stablecoins like USDC.      “The first main use case for USDC is a settlement layer,” Sheffield said, meaning moving funds from wallets to Visa or for cross-border B2B payments. He said this is a trend that would continue, at the commercial level, before the company expects a mass amount of consumers to begin paying merchants directly in stablecoins.      But the world is a big place, populated with many different types of people. There can be a level of decentralization in products that different companies offer. Some people will always prefer custodial solutions, whereas others want to know their cryptographic keys.      For Sheffield, the future of money lies at the “intersection between fintech, crypto and banking.”    Other news    PayPal will enable withdrawal PayPal plans to let users withdraw cryptocurrency to third-party wallets, its blockchain lead said, a service that is currently unavailable. The payments giant has let people buy, sell and hold a few cryptocurrencies since October 2020. The company ships new developments every two months on average, he said, though it’s unclear when the withdrawal functionality is coming.      Ripple still plans to go public Ripple is waiting for an ongoing SEC lawsuit to end before it looks to go public, CEO Brad Garlinghouse disclosed today. “The likelihood that Ripple is a public company is very high at some point,” he said. The SEC launched an enforcement action in December 2020 that accused Ripple Labs of conducting ongoing and unregistered securities sales. Though still in discovery, the suit could be a landmark moment in U.S. securities law.      Question worth asking In a meeting of the minds this morning, Bitcoin Core leads discussed the meaning of network stewardship as well as the blockchain basics, such as, “What is a user?” Bitcoin devs Eric Voskuil, Adam Back and Rusty Russell all agreed that from a protocol consensus perspective, only those running and using a Bitcoin node to verify their economic activity are true users – though the conversation gets complicated when asking what a miner is, too. So who really “runs” Bitcoin: the miners, the nodes, the users or the core devs?      Big fan? Tom Brady will speak at the closing night of Consensus 2021, following a totally unplanned and completely spontaneous invitation from crypto mogul Sam Bankman-Fried. Brady is a late – though apparently committed – convert to crypto, given his adoption of the bitcoin laser eyes. He is also backing a new NFT platform.",NEUTRAL,없음,ASIA | BLOCKCHAIN | BTC | FIAT | RESEARCH,Daniel Kuhn,0,0,CoinDesk,https://coindesk.com/markets/2021/05/26/consensus-day-3-recapped-the-battle-over-electronic-money,https://cdn.sanity.io/images/s3y3vcno/production/0ada8bd46957f48cb5aca02a1b804f3bf1710d15-2048x1536.jpg?w=300&h=300&fit=crop
13223785,https://www.newsbtc.com/?p=464577,1622067832,"PayPal To Explore Crypto Withdrawals, Why It’s Bullish For BTC And ETH","2020 was the year of mainstream crypto adoption and PayPal&apos;s service based on Bitcoin, Ethereum, Litecoin, and others was an inflection point. The service allows its U.S.-based customer to buy, sell, and hold these cryptocurrencies. Most recently, the payment processor also enabled a crypto checkout service and crypto trading with their subsidiary Venmo. Thus, its ...",POSITIVE,BTC | ETH,BTC | ETH | LTC | TRADING,,0,0,NewsBTC,https://www.newsbtc.com/news/company/paypal-withdrawals-bullish-btc-eth/,https://images.cryptocompare.com/news/default/newsbtc.png
