뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13358583,https://cointelegraph.com/news/hodlers-digest-top-stories-price-movements-quotes-and-fud-of-the-week,1563143700,"Hodler’s Digest, Top Stories, Price Movements, Quotes and FUD of the Week","This week in Hodler&apos;s Digest, Generation Z, Donald Trump and the European Central Bank all have something in common: They&apos;re giving crypto the cold shoulder",NEGATIVE,없음,BTC | EXCHANGE | FIAT | TRADING | USDT,,0,0,CoinTelegraph,https://cointelegraph.com/news/hodlers-digest-top-stories-price-movements-quotes-and-fud-of-the-week,https://images.cryptocompare.com/news/cointelegraph/c4E1wo9qMaA.png
13285386,https://ambcrypto.com/?p=102179,1563143414,Will Russia’s cryptocurrency and blockchain agenda catapult the country to new heights?,"Russia, with all its might, is one of the most dominant countries in terms of political presence and bureaucracy. However, its significant status did not resonate economically as Russia only has the 12th largest economy. With the US being the undisputed leader in terms of economics, Russia seems to look forward to challenging the former&apos;s ...The post Will Russia&apos;s cryptocurrency and blockchain agenda catapult the country to new heights? appeared first on AMBCrypto.",POSITIVE,없음,BLOCKCHAIN,,0,0,AMB Crypto,https://ambcrypto.com/will-russias-cryptocurrency-and-blockchain-agenda-catapult-the-country-to-new-heights/,https://images.cryptocompare.com/news/ambcrypto/e0Ap2000020.jpeg
13435116,https://news.bitcoin.com/?p=323481,1563143413,Bitcoin Cash Merchant Adoption Grows and Exchange Supports BCH in the Weekly Video Update,Businesses around the world continue to adopt bitcoin cash as a payment method and an exchange adds support for trading BCH. Watch these and other developments discussed in this week&apos;s video update hosted by Roger Ver on Bitcoin.com&apos;s Youtube channel. Also Read: Win 2019 Rugby World Cup Tickets When You Play at Games.Bitcoin.com Bitcoin Cash ...The post Bitcoin Cash Merchant Adoption Grows and Exchange Supports BCH in the Weekly Video Update appeared first on Bitcoin News.,POSITIVE,BCH,BCH | EXCHANGE | TRADING,,0,0,Bitcoin.com,https://news.bitcoin.com/bitcoin-cash-merchant-adoption-grows-and-exchange-supports-bch-in-the-weekly-video-update/,https://images.cryptocompare.com/news/bitcoin.com/dXpo8oQMh0Y.jpeg
13584785,https://www.cryptopolitan.com/?p=20013,1563142488,Consortium of leading South Korean Firms aim to launch Blockchain Mobile Identification System by 2020,"According to the report, a consortium of leading firms of South Korea has collaborated to launch a blockchain supported mobile identification system next year. The objective of forging partnerships by these significant firms is to develop an identity system that will make the organizations and the individuals are able to control their identity information during the online transaction without the involvement of any intermediaries, thereby, making it self-sovereign in nature. Moreover, the services that will be provided by the blockchain-based identification system include the storage of personal information such as the bank account numbers, numbers of resident registration, and so",POSITIVE,없음,ASIA | BLOCKCHAIN | FIAT,,0,0,Cryptopolitan,https://www.cryptopolitan.com/consortium-of-leading-south-korean-firms-aim-to-launch-blockchain-mobile-identification-system-by-2020/,https://images.cryptocompare.com/news/cryptopolitan/9MAOn8xCi8P.jpeg
13358584,https://cointelegraph.com/news/hacked-bitpoint-exchange-finds-23m-in-stolen-crypto,1563139920,Hacked Bitpoint Exchange Finds $2.3M in Stolen Crypto,Japanese cryptocurrency exchange Bitpoint has discovered $2.3 million in crypto that was stolen in hack a last week,POSITIVE,없음,ASIA | BTC | EXCHANGE,,0,0,CoinTelegraph,https://cointelegraph.com/news/hacked-bitpoint-exchange-finds-23m-in-stolen-crypto,https://images.cryptocompare.com/news/cointelegraph/dgc91woU000.png
13285387,https://ambcrypto.com/?p=102143,1563139832,Unclear path in regulations a roadblock to crypto companies in US: Winklevoss twins,"Cameron and Tyler Winklevoss have been influential in the crypto space over the last two decades. In a recent interview with Paul Vigna and Ben Mezrich, author of the book &apos;Bitcoin Billionaires&apos;, which is based on the Winklevoss twins, the iconic pair talked about their journey of understanding the virtual asset and how regulatory issues were ...The post Unclear path in regulations a roadblock to crypto companies in US: Winklevoss twins appeared first on AMBCrypto.",NEGATIVE,없음,BTC,,0,0,AMB Crypto,https://ambcrypto.com/unclear-path-in-regulations-a-roadblock-to-crypto-companies-in-us-winklevoss-twins/,https://images.cryptocompare.com/news/ambcrypto/aWqO5Go80o1.jpeg
13231634,https://www.newsbtc.com/?p=389762,1563139827,"After Flash-Crashing to $191, Analysts Expect Ethereum to Continue Dropping","The aggregated crypto markets are currently bathing in a sea of red after Bitcoin failed to find support in the $11,000 region and plummeted nearly 10% towards $10,000. This drop led most major altcoins, including Ethereum (ETH), to reel lower today, with many cryptocurrencies trading down over 10%. Additionally, the recent plunge did lead Ethereum...The post After Flash-Crashing to $191, Analysts Expect Ethereum to Continue Dropping appeared first on NewsBTC.",NEGATIVE,BTC | ETH,ALTCOIN | BTC | ETH | MARKET | TRADING,,0,0,NewsBTC,https://www.newsbtc.com/2019/07/14/after-flash-crashing-to-191-analysts-expect-ethereum-to-continue-dropping/,https://images.cryptocompare.com/news/newsbtc/8iGlkjM7cb0.jpeg
13264336,https://dailyhodl.com/?p=57443,1563139731,"Bitcoin Dip or Doom? Analysts Diverge As Crypto Market Plummets $20 Billion – BTC, Ethereum, XRP, Litecoin, Bitcoin Cash Forecasts","A growing number of crypto analysts are predicting Bitcoin will continue to slide lower in the coming days - but there&apos;s little agreement on just how low it may go. Bitcoin is down 6.36% at $10,472 on COIN360 at time of publishing. The rest of the crypto market is down along with BTC, with the ...The post Bitcoin Dip or Doom? Analysts Diverge As Crypto Market Plummets $20 Billion - BTC, Ethereum, XRP, Litecoin, Bitcoin Cash Forecasts appeared first on The Daily Hodl.",NEGATIVE,XRP,BCH | ETH | LTC | MARKET | XRP,,0,0,The Daily Hodl,https://dailyhodl.com/2019/07/14/bitcoin-dip-or-doom-analysts-diverge-as-crypto-market-plummets-20-billion-btc-ethereum-xrp-litecoin-bitcoin-cash-forecasts/,https://images.cryptocompare.com/news/dailyhodl/9i0a2Fmhi2g.jpeg
13584786,https://www.cryptopolitan.com/?p=20010,1563138811,FTC’s record $5 billion fine of Facebook could play havoc with Libra,"The Federal Trade Commission (FTC) has reportedly approved a settlement of about five billion dollars with the social media giant Facebook over the 2018&apos;s scandal of Cambridge Analytica. As per reports, the Republican commissioners are voting for the decision, while the Dems who may have helped the incumbent U.S President Donald Trump are voting against the decision of FTC, as, they were the victims of data breaching by Cambridge Analytica. The imposed fine of five billion dollars is the largest in the history of FTC; the amount of the fine represents Facebook&apos;s one-month income. However, even this privacy violation event",NEGATIVE,없음,BLOCKCHAIN | REGULATION,,0,0,Cryptopolitan,https://www.cryptopolitan.com/ftcs-record-5-billion-fine-of-facebook-could-play-havoc-with-libra/,https://images.cryptocompare.com/news/cryptopolitan/8N10w10000w.jpeg
13244852,https://nulltx.com/?p=95838,1563138046,Altcoins Hemorrhage Value as Bitcoin Dips in the Deep red,"As this Sunday trucks along, it has become rather apparent the cryptocurrency markets are getting battered once again. Despite a rising Bitcoin Dominance Index, it is fairly obvious to see the prices are being pushed down in violent fashion all across the board. Not the trend traders are looking for, but it is not entirely ...The post Altcoins Hemorrhage Value as Bitcoin Dips in the Deep red appeared first on NullTX.",NEGATIVE,없음,ALTCOIN | BTC | MARKET,,0,0,NullTx,https://nulltx.com/altcoins-hemorrhage-value-as-bitcoin-dips-in-the-deep-red/,https://images.cryptocompare.com/news/themerkle/ea0N1080g00.jpeg
