뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13357021,https://cointelegraph.com/news/brazilian-crypto-exchange-snubs-court-deadline-to-fix-withdrawals,1568937120,Brazilian Crypto Exchange Snubs Court Deadline to Fix Withdrawals,"Alleged financial pyramid, Atlas Quantum rejects court deadline to resolve delayed BTC withdrawals",NEGATIVE,BTC,BTC | EXCHANGE,,0,0,CoinTelegraph,https://cointelegraph.com/news/brazilian-crypto-exchange-snubs-court-deadline-to-fix-withdrawals,https://images.cryptocompare.com/news/cointelegraph/ae1b9O60E00.png
13284336,http://eng.ambcrypto.com/?p=9466,1568935839,CME retains its supremacy in derivatives market beating Grayscale,"Digital asset data provider, CryptoCompare releases a report every month, that encapsulates progress of cryptocurrency exchange market. The report reveals a series of charts citing different segments of the crypto market. The cryptocurrency data provider recently released a report for the month of August. The report revealed that the derivatives marketplace, Chicago Mercantile Exchange [CME] ...The post CME retains its supremacy in derivatives market beating Grayscale appeared first on AMBCrypto.",POSITIVE,없음,BTC | EXCHANGE | MARKET,,0,0,AMB Crypto,https://eng.ambcrypto.com/cme-retains-its-supremacy-in-derivatives-market-beating-grayscale/,https://images.cryptocompare.com/news/ambcrypto/c10m00g0Eh4.jpeg
13464768,https://www.cryptonewsz.com/?p=43260,1568935825,Zcash Price Gets Drenched in Blood Due to the Market Pressure,"The market is currently under huge selling pressure. The same has caused the heavy fall in the price of the altcoins. Zcash is among the few coins, which are getting widely affected by the downtrend in the market. We are speculating that the selling pressure would soon leave and we would have the flourishing days …The post Zcash Price Gets Drenched in Blood Due to the Market Pressure appeared first on CryptoNewsZ.",NEGATIVE,없음,ALTCOIN | MARKET | TRADING | ZEC,,0,0,CryptoNewsZ,https://www.cryptonewsz.com/zcash-price-gets-drenched-in-blood-due-to-the-market-pressure/43260/,https://images.cryptocompare.com/news/cryptonewsz/dkw82000000.jpeg
13357022,https://cointelegraph.com/news/waves-transitions-to-self-regulating-monetary-system,1568934300,Waves Transitions to Self-Regulating Monetary System,"Waves moves to a self-regulating monetary system, allowing the community to determine block generation reward size and coin supply",POSITIVE,없음,BLOCKCHAIN | ICO | MINING,,0,0,CoinTelegraph,https://cointelegraph.com/news/waves-transitions-to-self-regulating-monetary-system,https://images.cryptocompare.com/news/cointelegraph/fgpog0i0000.png
13464769,https://www.cryptonewsz.com/?p=43254,1568934050,Chainlink (LINK) Prices Up by 1.46% as per Intraday Figures; Will It Maintain the Rising Consistency?,"LINK was trading at $1.78 in the initial hours of the day, today. With several falls it went as low as $1.74. Since, 04:40 UTC, the coin seems to have gained back its pace and started to maintain an upward motion. The highest trading price for the day until the time of penning down was …The post Chainlink (LINK) Prices Up by 1.46% as per Intraday Figures; Will It Maintain the Rising Consistency? appeared first on CryptoNewsZ.",POSITIVE,LINK,LINK | MARKET | TRADING,,0,0,CryptoNewsZ,https://www.cryptonewsz.com/chainlink-link-prices-up-by-1-46-as-per-intraday-figures-will-it-maintain-the-rising-consistency/43254/,https://images.cryptocompare.com/news/cryptonewsz/dGgx90k4020.jpeg
13230720,https://www.newsbtc.com/?p=396615,1568934033,Ethereum Uptrend Remains Strong as Bitcoin Falters,"Ethereum (ETH) has been incurring significant upwards momentum over the past several days and weeks and has been able to sustain its upwards momentum despite the drop in the aggregated crypto markets that occurred over the past 24-hours. This upwards momentum has allowed the cryptocurrency to surge to fresh monthly highs, and analysts are now...The post Ethereum Uptrend Remains Strong as Bitcoin Falters appeared first on NewsBTC.",POSITIVE,BTC | ETH,BTC | ETH | MARKET,,0,0,NewsBTC,https://www.newsbtc.com/2019/09/19/ethereum-uptrend-remains-strong-as-bitcoin-falters/,https://images.cryptocompare.com/news/newsbtc/d8eiFiUS401.jpeg
13244622,https://nulltx.com/?p=96836,1568933975,Former Ice Hockey Star Faces Bitcoin Swindling Charges,"Bitcoin and other cryptocurrencies are often mentioned in the same breath as cybercriminals. Most of those stories are, unfortunately, 100% correct. However, not every criminal had a troubled youth. Case in point is Igor Musatov, a former KHL ice hockey player, who swindled victims out of $800,000 worth of Bitcoin. Igor Musatov in a Nutshell ...The post Former Ice Hockey Star Faces Bitcoin Swindling Charges appeared first on NullTX.",NEGATIVE,없음,BTC,,0,0,NullTx,https://nulltx.com/former-ice-hockey-star-faces-bitcoin-swindling-charges/,https://images.cryptocompare.com/news/themerkle/cZGFcq8Gh8M.jpeg
13357023,https://cointelegraph.com/news/bank-of-america-joins-r3s-marco-polo-blockchain-global-trade-network,1568933400,Bank of America Joins R3’s Marco Polo Blockchain Global Trade Network,Bank of America follows in the footsteps of Mastercard to join the Marco Polo blockchain network,POSITIVE,없음,BLOCKCHAIN | FIAT,,0,0,CoinTelegraph,https://cointelegraph.com/news/bank-of-america-joins-r3s-marco-polo-blockchain-global-trade-network,https://images.cryptocompare.com/news/cointelegraph/9NpC8BbCH1x.png
13464770,https://www.cryptonewsz.com/?p=43237,1568932214,Opolis will Integrate MakerDAO’s Cryptocurrency Dai,"According to the latest reports doing the rounds since yesterday, Opolis, a decentralized ecosystem of employment, has obtained a development permit from MakerDAO for integrating their Dai cryptocurrency into its own decentralized employer ecosystem for benefits and payroll. Opolis is a well-known PEO (Professional Employer Organization) that is crypto-friendly. With this latest collaboration, the company …The post Opolis will Integrate MakerDAO&apos;s Cryptocurrency Dai appeared first on CryptoNewsZ.",POSITIVE,없음,MKR,,0,0,CryptoNewsZ,https://www.cryptonewsz.com/opolis-will-integrate-makerdaos-cryptocurrency-dai/43237/,https://images.cryptocompare.com/news/default/cryptonewsz.png
13464771,https://www.cryptonewsz.com/?p=43244,1568930444,USD Coin Price Continues the Moderate Momentum,"USD Coin has always maintained a tight hold in the market. The recent fall in the price couldn&apos;t hamper the currency. Bitcoin has also shown a stronghold during the fall. The coin never fell below $9,000. Similarly, USDC hasn&apos;t dropped below $0.99. The future is speculated to give high return. Looking at yesterday&apos;s chart, USD …The post USD Coin Price Continues the Moderate Momentum appeared first on CryptoNewsZ.",POSITIVE,USDC,BTC | MARKET | TRADING | USDC,,0,0,CryptoNewsZ,https://www.cryptonewsz.com/usd-coin-price-continues-the-moderate-momentum/43244/,https://images.cryptocompare.com/news/cryptonewsz/c18cak0U030.jpeg
