뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13409700,https://cryptopotato.com/?p=47952,1577402959,YouTube Claims The Crypto-Ban Was an Error: Affected Videos Getting Restored,"The most talked-about news in the cryptocurrency community in the last few days came from the largest video giant, Youtube. Without prior notice, the giant started banning and removing crypto-related videos due to &apos;harmful&apos; content. Still, according to YouTube, it&apos;s not a crypto ban, rather a &apos;mistake&apos;, and everything should be restored. Youtube&apos;s Reasoning Behind ...The post YouTube Claims The Crypto-Ban Was an Error: Affected Videos Getting Restored appeared first on CryptoPotato.",POSITIVE,없음,OTHER,,0,0,Crypto Potato,https://cryptopotato.com/youtube-claims-the-crypto-ban-was-an-error-affected-videos-getting-restored/,https://images.cryptocompare.com/news/cryptopotato/a8000000000.jpeg
13434231,https://news.bitcoin.com/?p=356457,1577402400,Bitmain and Canaan to Reveal 5nm Bitcoin Mining Chips in 2020,"Two of the largest bitcoin mining chip manufacturers have plans to equip their products with 5nm chips in the near future. Just recently, China-based manufacturer Bitmain purportedly produced the world&apos;s first 5nm test-grade bitcoin mining chip and more efficient mining rigs will see mass production next year. The firm Canaan also recently announced that the ...The post Bitmain and Canaan to Reveal 5nm Bitcoin Mining Chips in 2020 appeared first on Bitcoin News.",POSITIVE,없음,BLOCKCHAIN | BTC | MINING,,0,0,Bitcoin.com,https://news.bitcoin.com/bitmain-and-canaan-to-reveal-5nm-bitcoin-mining-chips-in-2020/,https://images.cryptocompare.com/news/bitcoin.com/f52pF52w0w0.jpeg
13244360,https://nulltx.com/?p=97862,1577401259,Rakuten Tries to Create new use Cases for Cryptocurrency,"Japan has always been a crucial region for bitcoin and other crypto assets. That situation will only grow more interesting following Rakuten&apos;s new initiative. The retail giant has embraced bitcoin quite some time ago. A Big Gamble by Rakuten It is an accepted payment method on the online store, but the company looks well beyond ...The post Rakuten Tries to Create new use Cases for Cryptocurrency appeared first on NullTX.",POSITIVE,없음,ASIA | BTC,,0,0,NullTx,https://nulltx.com/rakuten-tries-to-create-new-use-cases-for-cryptocurrency/,https://images.cryptocompare.com/news/themerkle/a00ww080200.jpeg
13229302,https://www.newsbtc.com/?p=408831,1577401204,Options Market is Losing Confidence in Bitcoin; This Could Spell Trouble for 2020,"Bitcoin (BTC) has been able to incur some tempered bullishness today after a multi-day period of hovering around its support at $7,200. Today&apos;s slight gains have come about in the face of a strong down trend, however, which could mean that these gains will ultimately prove to be fleeting and followed by further downside. One...The post Options Market is Losing Confidence in Bitcoin; This Could Spell Trouble for 2020 appeared first on NewsBTC.",NEGATIVE,BTC,BTC | MARKET,,0,0,NewsBTC,https://www.newsbtc.com/2019/12/26/options-market-is-losing-confidence-in-bitcoin-this-could-spell-trouble-for-2020/,https://images.cryptocompare.com/news/newsbtc/d002M2M0480.jpeg
13282402,https://eng.ambcrypto.com/?p=23836,1577399447,Russia's regulatory 'sandbox' tests stablecoins,"With China&apos;s advancement in the digital currency space and state-backed stablecoin, other countries are not particularly laying low in this matter. Russia is another country that has been prominent inThe post Russia&apos;s regulatory &apos;sandbox&apos; tests stablecoins appeared first on AMBCrypto.",NEUTRAL,없음,ALTCOIN | BTC | TECHNOLOGY,,0,0,AMB Crypto,https://eng.ambcrypto.com/russias-central-bank-explores-possibility-of-issuing-state-backed-cryptocurrency,https://images.cryptocompare.com/news/ambcrypto/8MVV0VMhVVE.jpeg
13398311,https://decrypt.co/?p=15586,1577399425,Ethereum hard fork launching sooner than expected,The hastily announced upgrade miffed miners and caused some to worry it would affect the price of Eth.The post Ethereum hard fork launching sooner than expected appeared first on Decrypt.,NEUTRAL,없음,BUSINESS | ETH | TRADING | FORKS,,0,0,Decrypt,https://decrypt.co/15586/ethereum-hard-fork-launching-sooner-than-expected,https://images.cryptocompare.com/news/decrypt/eh0420w0000.jpeg
13582485,https://www.cryptopolitan.com/?p=34797,1577398608,Ethereum is struggling to go past $130,"Ethereum, the third most traded cryptocurrency by volume for December, is still struggling to break past the USD 130 mark. While Ethereum has a stable following, its value has been in decline for the past several days. Ethereum is struggling? Ever since 23 December, the price for one ETH has been going down. ETH is a fundamental part of the Ethereum network, which guarantees the cryptocurrency a given amount of attention. However, lately, ETH is not doing so well in the charts. Source: Cryptopolitan The drop since Monday represents an 8% decrease in value. Towards the end of November, Ethereum",NEGATIVE,ETH,ETH | TRADING,,0,0,Cryptopolitan,https://www.cryptopolitan.com/ethereum-is-struggling-to-go-past-130/,https://images.cryptocompare.com/news/cryptopolitan/8K890M0c000.jpeg
13354892,https://cointelegraph.com/news/agharta-hard-fork-to-bring-full-compatibility-between-etc-and-eth,1577398500,Agharta Hard Fork to Bring Full Compatibility Between ETC And ETH,ETC Labs intends to make ETC fully compatible with Ethereum following the upcoming Ethereum Classic Agharta hard fork,POSITIVE,ETC,BLOCKCHAIN | ETC | FORKS,,0,0,CoinTelegraph,https://cointelegraph.com/news/agharta-hard-fork-to-bring-full-compatibility-between-etc-and-eth,https://images.cryptocompare.com/news/cointelegraph/85wWwSmi0I8.png
13354893,https://cointelegraph.com/news/google-suspends-metamask-from-its-play-app-store-citing-deceptive-services,1577398200,"Google Suspends MetaMask From Its Play App Store, Citing “Deceptive Services”",Google suspends MetaMask&apos;s android client from its Play app store and rejects MetaMask&apos;s appeal,NEGATIVE,없음,BLOCKCHAIN | MINING,,0,0,CoinTelegraph,https://cointelegraph.com/news/google-suspends-metamask-from-its-play-app-store-citing-deceptive-services,https://images.cryptocompare.com/news/cointelegraph/b0l9EgwMhtc.png
13485537,https://cryptobriefing.com/?p=51441,1577396014,Crypto Cycles: A Shift In Investment Logic In The Digital Currency Market,"The economist Albert Alchain once said &apos;economics does not care whether people are rational, but whether people can survive.&apos; This statement certainly hits home. After ten years of rapid growth in the digital currency market, the impression most people have is that it&apos;s all just hype, a bubble, or too risky. While everyone has their ...The post Crypto Cycles: A Shift In Investment Logic In The Digital Currency Market appeared first on Crypto Briefing.",NEUTRAL,없음,BTC | ETH | MARKET,,0,0,Crypto Briefing,https://cryptobriefing.com/crypto-cycles-a-shift-in-investment-logic-in-the-digital-currency-market/,https://images.cryptocompare.com/news/cryptobriefing/eB0Nwi00000.jpeg
