뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13240979,http://www.newsbtc.com/?p=163338,1513725078,Embleema Inc. announces formation of its Advisory Board.,"Embleema Inc. announces the formation of its Advisory Board and the appointment of three members effective immediately: Adel B. Al-Saleh, Member of the Board of Management of Deutsche Telekom AG and CEO of T-Systems; Frédéric Duchesne, CEO of Pierre Fabre Pharmaceuticals; and Bernard Gilly, Ph.D., Founder and President of iBioNext. &apos;I am humbled and grateful … Continue reading Embleema Inc. announces formation of its Advisory Board.The post Embleema Inc. announces formation of its Advisory Board. appeared first on NEWSBTC.",POSITIVE,없음,REGULATION,,0,0,NewsBTC,http://www.newsbtc.com/2017/12/20/embleema-inc-announces-formation-advisory-board/,https://images.cryptocompare.com/news/newsbtc/a8000000000.png
13240980,http://www.newsbtc.com/?p=163335,1513724260,VALID Makes IDs as Secure as a Swiss Bank Vault and Valuable Too,In the digital age identity is a nightmare. There&apos;s no other way to put. We&apos;ve all been through password hell. We&apos;ve all had alerts on our phones telling us we&apos;ve just requested to change our password when we didn&apos;t or received unsolicited phishing emails trying to get information under false pretenses. There have been solutions … Continue reading VALID Makes IDs as Secure as a Swiss Bank Vault and Valuable TooThe post VALID Makes IDs as Secure as a Swiss Bank Vault and Valuable Too appeared first on NEWSBTC.,POSITIVE,없음,FIAT,,0,0,NewsBTC,http://www.newsbtc.com/2017/12/19/valid-makes-ids-secure-swiss-bank-vault-valuable/,https://images.cryptocompare.com/news/newsbtc/ci0800g0000.png
13440950,https://news.bitcoin.com/?p=93644,1513724147,"Despite Falling Revenue, ICO Fever Remains High","Once celebrities began endorsing ICOs, many were quick to claim that this was the top; the mania had reached its peak and the token bubble was about to pop. And when the SEC filed charges against several dubious projects, forcing others to return funds to investors, this assessment appeared to be accurate. Despite the mid-summer ...The post Despite Falling Revenue, ICO Fever Remains High appeared first on Bitcoin News.",NEUTRAL,ICO,BTC | BUSINESS | ICO | REGULATION | TOKEN SALE,,0,0,Bitcoin.com,https://news.bitcoin.com/despite-falling-revenue-ico-fever-remains-high/,https://images.cryptocompare.com/news/bitcoin.com/cwN8406x8y8.jpeg
42428279,sd6iOBkuiC3F0LYOyL759h,1513722614,Decentralized Token Exchange Radar Relay Raises $3 Million,"The team behind Radar Relay, a decentralized token exchange built on top of the 0x protocol, has raised $3 million in venture funding.  The round was led by Blockchain Capital and also included Batshit Crazy Ventures, Collaborative Fund, Digital Currency Group, Kindred Ventures, Kokopelli Capital, Notation Capital, Reciprocal Ventures, Sparkland Capital, SV Angel and V1.VC.  Radar Relay aims to serve as a hub atop the 0x protocol, which is designed to act as a decentralized exchange mechanism for ERC-20 complaint tokens on the ethereum network. An initial coin offering (ICO) tied to 0x raised $24 million earlier this year.  According to Alan Curtis, Radar Relay's CEO, the funding will go toward expanding its existing team.  ""We have 15 people now and the funds will be used for platform expansion, talent acquisition, and building out an integrations team,"" Curtis told CoinDesk.  Radar Relay has currently launched a beta version that runs on the decentralized ethereum network and requires users to get access to it via a Brave or Metamask browser. Record on 0xtracker shows that the most recent daily trading volume was around $60,000 to $70,000.  Curtis said the Radar Relay platform is expected to come out of the beta development stage sometime in the first quarter of 2018.  Disclosure: CoinDesk is a subsidiary of Digital Currency Group, which has an ownership stake in Radar Relay.  Funding image via Shutterstock",POSITIVE,없음,BLOCKCHAIN | ETH | EXCHANGE | ZRX | TOKEN SALE,Wolfie Zhao,0,0,CoinDesk,https://coindesk.com/markets/2017/12/19/decentralized-token-exchange-radar-relay-raises-3-million,https://cdn.sanity.io/images/s3y3vcno/production/d28726e9bf975f31a0191257ec47668b8e5fe0df-1500x1000.jpg?w=300&h=300&fit=crop
13240981,http://www.newsbtc.com/?p=163333,1513722530,Hugely Successful TGE Shows SophiaTX Means Business,"SophiaTX&apos;s Token Generation Event (TGE) has officially come to a close. The project, led by CEO Jaroslav Kacina, has made some noise in the blockchain world as of late. A true testament to that was proven in the first round of their TGE when they generated 30,000,000 SPHTX tokens in just over 24 hours. That … Continue reading Hugely Successful TGE Shows SophiaTX Means BusinessThe post Hugely Successful TGE Shows SophiaTX Means Business appeared first on NEWSBTC.",POSITIVE,없음,BLOCKCHAIN | BUSINESS,,0,0,NewsBTC,http://www.newsbtc.com/2017/12/19/hugely-successful-tge-shows-sophiatx-means-business/,https://images.cryptocompare.com/news/newsbtc/c388gc6x928.jpeg
13240982,http://www.newsbtc.com/?p=163329,1513720817,DEX – The Proprietary Algorithm Of CEDEX For Diamond Tokenization,"A sparkling, beautifully cut and polished diamond presents class, elegance, sophistication and value, but more than this, it represents financial stability. Diamond is the asset having potential of being leveraged for monetary gain. CEDEX, a certified, blockchain based diamond exchange and trading platform bridges the gap between an existing diamond ecosystem and financial markets. Possessing … Continue reading DEX - The Proprietary Algorithm Of CEDEX For Diamond TokenizationThe post DEX - The Proprietary Algorithm Of CEDEX For Diamond Tokenization appeared first on NEWSBTC.",NEUTRAL,없음,BLOCKCHAIN | EXCHANGE | MARKET | TRADING,,0,0,NewsBTC,http://www.newsbtc.com/2017/12/19/dex-proprietary-algorithm-cedex-diamond-tokenization/,https://images.cryptocompare.com/news/newsbtc/8C1f1xz0201.png
13251815,https://themerkle.com/?p=45634,1513719453,Price of Bitcoin Cash Soars to All Time USD High of $2700,"With Bitcoin&apos;s recent correction from $20,000 down to $18,000, Bitcoin Cash (BCH) has rallied, currently valued at over .15 BTC and over $2,700. With uncertainty surrounding Bitcoin increasing due to launch of CME futures and ever increasing network congestion, investors are flocking to BCH as a hedge against Bitcoin. Since its inception on August 1 of this year, Bitcoin Cash has maintained an inverse relation to Bitcoin. After touching $20,000 on Sunday, Bitcoin has gone through a gradual decline, currently trading around $17,700. This correction can be attributed to uneasiness surrounding yesterday&apos;s launch of Bitcoin futures trading on CME, the largest derivatives market in",POSITIVE,BCH,ALTCOIN | BCH | BLOCKCHAIN | MARKET | TRADING,,0,0,NullTx,https://themerkle.com/price-of-bitcoin-cash-soars-to-all-time-usd-high-of-2700/,https://images.cryptocompare.com/news/themerkle/aE000240900.png
13367593,https://cointelegraph.com/news/first-government-blockchain-implementation-for-russia,1513719260,First Government Blockchain Implementation For Russia,"Russia has launched its first official Blockchain implementation for government, in a partnership between Sberbank and FAS. #NEWS",POSITIVE,없음,BLOCKCHAIN,,0,0,CoinTelegraph,https://cointelegraph.com/news/first-government-blockchain-implementation-for-russia,https://images.cryptocompare.com/news/cointelegraph/elcA1xuq8k8.jpeg
42428285,sd6iOBkuiC3F0LYOyL75Lh,1513718482,$17k Breached: Bitcoin Down 15% from All-Time High,"Bitcoin's price has fallen 15 percent from its recent all-time high, dropping by more than $1,800 since the start of the day.  Data from CoinDesk's Bitcoin Price Index (BPI) shows the price falling to as low as $16,961.79 at press time, a fall of over 10 percent on the day. The BPI hit an all-time high of $17,801.94 on Dec. 15.  After opening at $18,960.52 and briefly climbing above the $19,000 level, the cryptocurrency's value fell below $18,000 first around 11:00 UTC and later at several points during the day. The latest move beneath that figure began 19:24 UTC, BPI data shows.  The trading activity brings the price back to the range it saw on Saturday, a day ahead of the bitcoin futures launch by CME Group. Indeed, it also continues a trend reported earlier today, during which the price of bitcoin had sunk below $18,000 while alternative cryptocurrencies like ether and REP posted significant gains.  As it stands, the collective market capitalization of the cryptocurrency ecosystem remains above $600 billion, having moved across that threshold for the first time yesterday.  Disclosure: CME Group has an ownership stake in Digital Currency Group, CoinDesk's parent company.  Roller coaster track image via Shutterstock",NEGATIVE,없음,BTC | MARKET | TRADING,Stan Higgins,0,0,CoinDesk,https://coindesk.com/markets/2017/12/19/17k-breached-bitcoin-down-15-from-all-time-high,https://cdn.sanity.io/images/s3y3vcno/production/081ed16afea7a60062ff830df9551c56707cc24e-1500x1000.jpg?w=300&h=300&fit=crop
13440951,https://news.bitcoin.com/?p=93698,1513717512,"“Fake Satoshi” Dorian Nakamoto is Probably $273,000 Richer After Selling His Bitcoins","In 2014, Dorian Nakamoto was wrongly identified as being the inventor of bitcoin. In the aftermath of Newsweek&apos;s faulty dox, a compensatory fund set up for Dorian raised over 67 BTC. Like his namesake, the faux Satoshi has exercised remarkable restraint, leaving his haul of coins untouched until this year - when he finally cashed ...The post &apos;Fake Satoshi&apos; Dorian Nakamoto is Probably $273,000 Richer After Selling His Bitcoins appeared first on Bitcoin News.",POSITIVE,BTC,BTC | ICO | SPONSORED,,0,0,Bitcoin.com,https://news.bitcoin.com/fake-satoshi-dorian-nakamoto-273000-richer-selling-bitcoins/,https://images.cryptocompare.com/news/bitcoin.com/cng4I10gaix.png
