뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
20280214,https://cryptopotato.com/?p=287588,1700178293,"An ETF is More Important to Bitcoin Than to Ethereum, Says Bitwise",The crypto index fund manager says that financial advisors don’t understand ETH well enough yet.,NEUTRAL,ETH,BTC | ETH | MARKET,,0,0,Crypto Potato,https://cryptopotato.com/an-etf-is-more-important-to-bitcoin-than-to-ethereum-says-bitwise/,https://resources.cryptocompare.com/news/27/20280214.jpeg
20279795,https://eng.ambcrypto.com/?p=78084,1700177451,A look at the journey of Polygon zkEVM as it crosses a new milestone,Polygon zkEVM’s network activity showed signs of recovery during the last few weeks. zkEVM’s fees and revenue registered a massive uptick in the recent past.Polygon [MATIC] zkEVM has The post A look at the journey of Polygon zkEVM as it crosses a new milestone appeared first on AMBCrypto.,POSITIVE,MATIC,ALTCOIN | BUSINESS | MATIC,,0,0,AMB Crypto,https://eng.ambcrypto.com/a-look-at-the-journey-of-polygon-zkevm-as-it-crosses-a-new-milestone,https://images.cryptocompare.com/news/default/ambcrypto.png
20279506,https://decrypt.co/?p=206425,1700176786,Snoop Dogg Says He's Done Smoking Weed. Crypto Degens Are Betting He Isn't,A new wager on Polymarket is offering crypto gamblers the chance to bet on whether iconic stoner Snoop Dogg will keep his word.,NEUTRAL,없음,ICO,,0,0,Decrypt,https://decrypt.co/206425/snoop-dogg-says-done-smoking-weed-crypto-degens-betting-isnt,https://resources.cryptocompare.com/news/44/20279506.jpeg
20279436,https://en.coin-turk.com/when-will-the-bitcoin-rally-begin/,1700176741,When Will the Bitcoin Rally Begin?,"The price of Bitcoin is currently fighting to avoid losing $35,500 and experiencing high volatility. A few months ago, when the price was constantly moving sideways, it was causing a lot of frustration for investors. The post When Will the Bitcoin Rally Begin? appeared first on COINTURK NEWS.",NEUTRAL,없음,BTC | BUSINESS | TRADING,,0,0,CoinTurk News,https://en.coin-turk.com/when-will-the-bitcoin-rally-begin/,https://resources.cryptocompare.com/news/79/20279436.jpeg
20279322,https://cointelegraph.com/magazine/no-civil-protection-crypto-china-300k-list-coins-hong-kong-asia-express/,1700176322,"No civil protection for crypto in China, $300K to list coins in Hong Kong? Asia Express","Chinese court knocks back civil lawsuit over “illegal” crypto, Hong Kong exchanges gain momentum, The Block gets $60M from Singapore firm.",NEUTRAL,없음,ASIA,,0,0,CoinTelegraph,https://cointelegraph.com/magazine/no-civil-protection-crypto-china-300k-list-coins-hong-kong-asia-express/,https://resources.cryptocompare.com/news/16/20279322.jpeg
20278834,https://dailyhodl.com/?p=266264,1700175666,Space Technology Firm Plans To Take Physical Dogecoin (DOGE) to the Moon Next Month,"A space technology firm says that it has plans to physically take the popular meme asset Dogecoin (DOGE) to the moon in December. In a new announcement, the team behind the popular dog-themed digital asset says that Astrobotics – a firm specializing in developing space robotics technology – is planning on stashing physical DOGE on The post Space Technology Firm Plans To Take Physical Dogecoin (DOGE) to the Moon Next Month appeared first on The Daily Hodl .",POSITIVE,DOGE,ALTCOIN | DOGE | TECHNOLOGY,,0,0,The Daily Hodl,https://dailyhodl.com/2023/11/16/space-technology-firm-plans-to-take-physical-dogecoin-doge-to-the-moon-next-month/,https://images.cryptocompare.com/news/default/dailyhodl.png
20278849,https://news.bitcoin.com/?p=617912,1700175633,A Major Vulnerability Found in Early Crypto Wallet Software Risks Billions in Assets,"A critical vulnerability in early cryptocurrency wallets, identified by cybersecurity startup Unciphered, threatens billions of dollars in digital assets. Originating from a flaw in the BitcoinJS software used for wallet generation between 2011 and 2015, this issue exposes wallets to potential exploitation. Millions of users are being urged to transfer their assets to wallets generated",NEGATIVE,없음,TECHNOLOGY,,0,0,Bitcoin.com,https://news.bitcoin.com/major-vulnerability-early-crypto-wallet-software-risks-billions-in-assets/,https://resources.cryptocompare.com/news/14/20278849.jpeg
20278610,https://decrypt.co/?p=206413,1700174990,FBI Arrests Three Men in Alleged $10 Million Crypto Laundering Scheme,"The alleged scammers would create transactions and then claim they were unauthorized, converting bank refunds into crypto.",NEGATIVE,없음,FIAT,,0,0,Decrypt,https://decrypt.co/206413/crypto-laundering-scheme-bank-transactions-china-taiwan,https://resources.cryptocompare.com/news/44/20278610.jpeg
20278366,https://cryptopotato.com/?p=287461,1700174646,South Korean Pension Fund Giant Invests $20 Million in Coinbase Shares in Q3 2023,The South Korean pension fund has seen its investment in COIN shares rise by about 40%.,POSITIVE,없음,EXCHANGE,,0,0,Crypto Potato,https://cryptopotato.com/south-korean-pension-fund-giant-invests-20-million-in-coinbase-shares-in-q3-2023/,https://resources.cryptocompare.com/news/27/20278366.jpeg
20278007,https://eng.ambcrypto.com/?p=78002,1700173844,"Bitcoin options open interest explodes as coin reclaims $37,000","Bitcoin’s options open interest has rallied to an all-time high. As the coin reclaims $37,000, volatility begins to set in.Over its 15-year existence, Bitcoin’s [BTC] options open int The post Bitcoin options open interest explodes as coin reclaims $37,000 appeared first on AMBCrypto.",POSITIVE,BTC,BTC,,0,0,AMB Crypto,https://eng.ambcrypto.com/bitcoin-options-open-interest-explodes-as-coin-reclaims-37000,https://images.cryptocompare.com/news/default/ambcrypto.png
20277978,https://decrypt.co/?p=206392,1700173684,Crypto Gaming Powers Up: Daily Active Wallets Hit a Million,"DappRadar data shows growing blockchain gaming activity, but it arrives as more and more developers share how they're fighting off bots.",NEUTRAL,없음,BLOCKCHAIN,,0,0,Decrypt,https://decrypt.co/206392/crypto-gaming-powers-up-daily-active-wallets-hit-million,https://resources.cryptocompare.com/news/44/20277978.jpeg
20277872,https://www.cryptopolitan.com/?p=404802,1700173506,Pyth network to airdrop 255 million tokens to 90K wallets,"The Pyth network, the largest first-party financial oracle solution delivering real-time market data, is poised to make a grand entrance. Next week marks a pivotal moment as the network undertakes a substantial airdrop, distributing 255 million tokens to a staggering 90,000 wallets. This move positions Pyth as a formidable competitor in the DeFi sector, particularly ... Read more",POSITIVE,없음,MARKET | PYTH | AIRDROP,,0,0,Cryptopolitan,https://www.cryptopolitan.com/pyth-network-to-airdrop-255-million-tokens-to-90k-wallets/,https://resources.cryptocompare.com/news/43/20277872.jpeg
20277941,https://cryptocoin.news/?p=94869,1700173149,Brazil’s Crypto Surge Insights From Coinext CEO José Ribeiro,"In the vibrant crypto landscape of Brazil, José Ribeiro, CEO of Coinext, stands as a pivotal figure. Speaking at the Web Summit in Lisbon, Ribeiro offered a deep dive into Brazil’s burgeoning blockchain sector, revealing insights that echo the country’s growing prominence in the global crypto economy. At the heart of Brazil’s crypto evolution is The post Brazil’s Crypto Surge Insights From Coinext CEO José Ribeiro appeared first on CryptoCoin.News .",POSITIVE,없음,BLOCKCHAIN,,0,0,CryptoCoin.News,https://cryptocoin.news/news/brazils-crypto-surge-insights-from-coinext-ceo-jose-ribeiro-94869/?utm_source=rss&#038;utm_medium=rss&#038;utm_campaign=brazils-crypto-surge-insights-from-coinext-ceo-jose-ribeiro,https://images.cryptocompare.com/news/default/cryptocoinnews.png
