뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13362391,https://cointelegraph.com/news/ethereum-co-founder-calls-the-cryptobottom-of-2018,1545523080,Ethereum Co-Founder Calls ‘the Cryptobottom of 2018’,"A recent Twitter thread from Ethereum&apos;s co-founder calls &apos;the cryptobottom of 2018,&apos; defends ConsenSys layoffs",POSITIVE,없음,BLOCKCHAIN | ETH | MARKET,,0,0,CoinTelegraph,https://cointelegraph.com/news/ethereum-co-founder-calls-the-cryptobottom-of-2018,https://images.cryptocompare.com/news/cointelegraph/a3MdL3Ay8A6.jpeg
13234628,https://www.newsbtc.com/?p=366290,1545519606,"Coinbase CEO To Donate Crypto Wealth, Joins Buffet-backed Philanthropic Effort","Pundits argue that crypto and charity don&apos;t mix. Yet, with a number of efforts from this nascent industry&apos;s foremost participants, it has been made apparent that Bitcoiners (and altcoiners) are far from anti-alms. Case in point, Brian Armstrong, CEO of Coinbase, recently committed to donating a majority of his crypto wealth in due time. Brian...The post Coinbase CEO To Donate Crypto Wealth, Joins Buffet-backed Philanthropic Effort appeared first on NewsBTC.",POSITIVE,BTC,BTC | EXCHANGE,,0,0,NewsBTC,https://www.newsbtc.com/2018/12/22/coinbase-ceo-to-donate-crypto-wealth-joins-buffet-backed-philanthropic-effort/,https://images.cryptocompare.com/news/newsbtc/eC8o1244220.jpeg
13451933,https://bitcoinist.com/?p=97371,1545519605,CRYPTOMATIC ENVOY: A Watch That Really Represents [Review],"The ENVOY COLLECTION by CRYPTOMATIC is the third in a series of Bitcoin-themed watches for true fans of the first and foremost cryptocurrency. After putting it through its paces, we believe this beautiful timepiece from the first watchmakers to accept BTC-only is worth every satoshi. Appearance First appearances are everything, and the ENVOY doesn&apos;t disappoint — thanks to the return of the much-beloved large Bitcoin icon displayed proudly for the world to see on theRead MoreThe post CRYPTOMATIC ENVOY: A Watch That Really Represents [Review] appeared first on Bitcoinist.com.",POSITIVE,BTC,BTC,,0,0,Bitcoinist,https://bitcoinist.com/cryptomatic-envoy-a-watch-that-really-represents-review/,https://images.cryptocompare.com/news/bitcoinist/bg0Aw3b00M0.jpeg
13436475,https://news.bitcoin.com/?p=264565,1545516046,Bitcoincash.org Publishes Redesigned Website and Development Roadmap,"Bitcoin Cash (BCH) supporters have noticed the Bitcoincash.org website has been redesigned. The web portal hosts a comprehensive list of the network&apos;s infrastructure including nodes, wallets, community services, and exchanges. Alongside the recent upgrade, the landing page leads to the BCH network&apos;s development roadmap which highlights the plan to make bitcoin cash sound money that is ...The post Bitcoincash.org Publishes Redesigned Website and Development Roadmap appeared first on Bitcoin News.",POSITIVE,BCH,BCH | BLOCKCHAIN,,0,0,Bitcoin.com,https://news.bitcoin.com/bitcoincash-org-publishes-redesigned-website-and-development-roadmap/,https://images.cryptocompare.com/news/bitcoin.com/f8a3hkFe79w.jpeg
13362392,https://cointelegraph.com/news/israels-central-bank-issues-request-for-information-on-dlt,1545510480,Israel’s Central Bank Issues Request for Information on DLT,The Bank of Israel has published a formal request for information on distributed ledger technology,NEUTRAL,없음,BLOCKCHAIN | FIAT | TECHNOLOGY | WALLET,,0,0,CoinTelegraph,https://cointelegraph.com/news/israels-central-bank-issues-request-for-information-on-dlt,https://images.cryptocompare.com/news/cointelegraph/cHgq980w220.jpeg
13436476,https://news.bitcoin.com/?p=264703,1545508826,"Almost 5,000 Crypto Pump and Dumps Posted on Discord and Telegram in 6 Months","A report compiled by researchers from Tel Aviv University, The University of Tulsa, and the University of New Mexico has found nearly 5,000 advertisements for cryptocurrency pump and dump signals on social platforms Discord and Telegram posted during the first half of 2018. Also Read: Asian News Headlines Exert Significant Impact on Cryptocurrency Prices Nearly 5,000 ...The post Almost 5,000 Crypto Pump and Dumps Posted on Discord and Telegram in 6 Months appeared first on Bitcoin News.",NEGATIVE,없음,BTC | MARKET,,0,0,Bitcoin.com,https://news.bitcoin.com/almost-5000-crypto-pump-and-dumps-posted-on-discord-and-telegram-in-6-months/,https://images.cryptocompare.com/news/bitcoin.com/a01w4200420.jpeg
13234629,https://www.newsbtc.com/?p=366283,1545508812,Bitcoin Lightning Network Booms Amid “Crypto Winter”,"Since Bitcoin&apos;s earliest blocks, the network&apos;s lead developers have been hard at work attempting to scale the world&apos;s first blockchain. And while 2018&apos;s &apos;crypto winter&apos; has deterred a multitude of startups, developers, and key industry participants, the Bitcoin Lightning Network, the first viable second-layer scaling solution, has continued to see monumental growth. Bitcoin Lightning Network...The post Bitcoin Lightning Network Booms Amid &apos;Crypto Winter&apos; appeared first on NewsBTC.",POSITIVE,BTC,BLOCKCHAIN | BTC,,0,0,NewsBTC,https://www.newsbtc.com/2018/12/22/bitcoin-lightning-network-booms-amid-crypto-winter/,https://images.cryptocompare.com/news/newsbtc/9DibhOiNAag.jpeg
13246206,https://nulltx.com/?p=89309,1545506821,Minor Dip Fails to Trigger XRP Price Instability,"During this somewhat unruly cryptocurrency and digital asset market trend, there are interesting changes taking place. In the case of XRP, things are still looking pretty good, even though there are losses in both the USD and BTC segment. That in itself, while worrisome for any other market, only further strengthens the illusion of how ...The post Minor Dip Fails to Trigger XRP Price Instability appeared first on NullTX.",NEUTRAL,BTC | XRP,BTC | MARKET | TRADING | XRP,,0,0,NullTx,https://nulltx.com/minor-dip-fails-to-trigger-xrp-price-instability/,https://images.cryptocompare.com/news/themerkle/dMp01b4EO8y.jpeg
13451934,https://bitcoinist.com/?p=97955,1545505201,US Congressmen Introduce Bill To Exempt Crypto From Securities Law,"A couple of Congressmen in the United States are trying to get an exemption for cryptocurrencies from securities law. If successful, it could signal a paradigm shift in the US regulatory climate as far as virtual currencies are concerned. Crypto May Be Exempt From Securities Law Rep. Warren Davidson (R-Ohio) and Rep. Darren Soto (D-Florida) introduced a bill on Thursday (December 20, 2018) called the &apos;Token Taxonomy Act.&apos; The bill seeks to exempt cryptocurrencies fromRead MoreThe post US Congressmen Introduce Bill To Exempt Crypto From Securities Law appeared first on Bitcoinist.com.",POSITIVE,없음,REGULATION,,0,0,Bitcoinist,https://bitcoinist.com/cryptocurrency-exemption-securities-law/,https://images.cryptocompare.com/news/bitcoinist/c2sM22kg1x0.jpeg
13246207,https://nulltx.com/?p=89303,1545502752,"Crypto Arbitrage Today: OMG, USDT, LTC, Dash, ZEC, ETC","In the world of cryptocurrencies and digital assets, there are always ways to make money. It will mainly depend on how much effort one is willing to put in at this time. With the Christmas holidays around the corner, arbitrage opportunities may seem like a lot of work. With these interesting profits waiting to be ...The post Crypto Arbitrage Today: OMG, USDT, LTC, Dash, ZEC, ETC appeared first on NullTX.",NEUTRAL,ETC | LTC | USDT | ZEC,ETC | LTC | TRADING | USDT | ZEC,,0,0,NullTx,https://nulltx.com/crypto-arbitrage-today-omg-usdt-ltc-dash-zec-etc/,https://images.cryptocompare.com/news/themerkle/a1akG4210E4.jpeg
