뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
17881158,https://cryptonews.com/news/us-presidential-hopeful-ramaswamy-release-comprehensive-crypto-policy-framework-before-thanksgiving.htm,1695253620,US Presidential Hopeful Ramaswamy to Release “Comprehensive Crypto Policy Framework” Before Thanksgiving,"A major candidate for the US Presidency is on the verge of releasing a “comprehensive crypto policy framework”. Speaking at a crypto event on Wednesday, Republican Party presidential hopeful Vivek Ramaswamy announced plans to release the framework by Thanksgiving (on 23rd November). Crypto data company Messari CEO Ryan Selkis, who Ramaswamy was speaking to in a “fireside chat” at an event, said that he had seen the framework and that it was already around 75% complete.... Read More: US Presidential Hopeful Ramaswamy to Release “Comprehensive Crypto Policy Framework” Before Thanksgiving",POSITIVE,없음,REGULATION,,0,0,cryptonews,https://cryptonews.com/news/us-presidential-hopeful-ramaswamy-release-comprehensive-crypto-policy-framework-before-thanksgiving.htm,https://resources.cryptocompare.com/news/52/17881158.jpeg
17880928,https://decrypt.co/?p=198069,1695252929,A Developer Asked AI to Name and Launch a Memecoin—It Raked In $12 Million In One Day,"The name of the first coin, AstroPepeX, was suggested by ChatGPT after it analyzed other successful token names.",POSITIVE,없음,ICO,,0,0,Decrypt,https://decrypt.co/198069/astropepex-memecoin-token-ai-name-code,https://resources.cryptocompare.com/news/44/17880928.jpeg
17880586,https://cryptopotato.com/?p=274074,1695252202,"Eclipse Unveils New L2 Architecture, Bringing Solana Advantages to Ethereum","Eclipse's L2 architecture will optimize parallel execution, reducing chain-wide fee hikes caused by high-demand apps",POSITIVE,없음,BLOCKCHAIN | ETH | SOL,,0,0,Crypto Potato,https://cryptopotato.com/eclipse-unveils-new-l2-architecture-bringing-solana-advantages-to-ethereum/,https://resources.cryptocompare.com/news/27/17880586.jpeg
17880499,https://cointelegraph.com/news/onlyfans-patreon-models-turn-to-web3-payment-censorship-fears,1695251820,"OnlyFans, Patreon models turn to Web3 amid payment and censorship fears","Patreon creators had difficulties getting paid in August, while OnlyFans once tried to ban porn on the platform, forcing creators to look at alternatives, including Web3.",NEUTRAL,없음,OTHER,,0,0,CoinTelegraph,https://cointelegraph.com/news/onlyfans-patreon-models-turn-to-web3-payment-censorship-fears,https://resources.cryptocompare.com/news/16/17880499.jpeg
17880455,https://cryptonews.com/news/microsoft-plans-expand-support-for-crypto-wallets-across-next-generation-of-hardware-products-documents-suggest.htm,1695251640,"Microsoft Plans Expand Support for Crypto Wallets Across Next Generation of Hardware Products, Documents Suggest","The next generation of Microsoft hardware products might include better support for crypto wallets, a report by Axios suggested on Monday. According to Axios, detailed documents detailing Microsoft’s plans were just released as part of Microsoft’s ongoing lawsuit with the US Federal Trade Commission, who are attempting to block the tech giant’s $69 billion bid for Activision Blizzard.... Read More: Microsoft Plans Expand Support for Crypto Wallets Across Next Generation of Hardware Products, Documents Suggest",POSITIVE,없음,APT,,0,0,cryptonews,https://cryptonews.com/news/microsoft-plans-expand-support-for-crypto-wallets-across-next-generation-of-hardware-products-documents-suggest.htm,https://resources.cryptocompare.com/news/52/17880455.jpeg
17874082,https://cryptodaily.co.uk/2023/09/dydx-v4-enables-1-click-onboarding-with-squid-axelar,1695251599,dYdX v4 Enables 1-Click Onboarding With Squid & Axelar,"Decentralized financial derivatives marketplace dYdX has implemented a solution built on cross-chain infrastructure provided by Axelar, the leading Web3 interoperability platform, to support single-click onboarding and offboarding to dYdX v4.",POSITIVE,없음,OTHER,,0,0,Crypto Daily,https://cryptodaily.co.uk/2023/09/dydx-v4-enables-1-click-onboarding-with-squid-axelar,https://resources.cryptocompare.com/news/75/17874082.jpeg
17876019,https://cryptodaily.co.uk/2023/09/ottochain-homage-to-evmos-and-ethereum-layer-2,1695251506,Ottochain Homage to EVMOS and Ethereum Layer 2,"Ottochain is excited to announce its open invitation to the EVMOS and Eth L2 communities, extending a hand of collaboration and showcasing its commitment to innovation, community participation, and interoperability.",POSITIVE,없음,ETH,,0,0,Crypto Daily,https://cryptodaily.co.uk/2023/09/ottochain-homage-to-evmos-and-ethereum-layer-2,https://resources.cryptocompare.com/news/75/17876019.jpeg
17880232,https://cryptobriefing.com/?p=126829,1695251218,Coinbase’s cbETH Staking Generates 4% of Exchange’s Revenue,"Amid low trading volumes, Coinbase is diversifying revenue beyond exchange fees into areas like Ethereum staking service cbETH.",POSITIVE,ETH,BUSINESS | ETH | EXCHANGE | TRADING,,0,0,Crypto Briefing,https://cryptobriefing.com/coinbases-cbeth-staking-generates-4-of-exchanges-revenue/?utm_source=feed&#038;utm_medium=rss,https://resources.cryptocompare.com/news/34/17880232.jpeg
17880244,https://en.coin-turk.com/is-bitcoin-still-a-good-investment-despite-the-economic-crisis-in-the-us/,1695251146,Is Bitcoin Still a Good Investment Despite the Economic Crisis in the US?,"Looking at the past two years, it has become more apparent that the performance of Bitcoin (BTC) and the overall cryptocurrency market is closely related to the S&P500. Therefore, growing economic concerns have also had a negative impact on the performance of Bitcoin. The post Is Bitcoin Still a Good Investment Despite the Economic Crisis in the US? appeared first on COINTURK NEWS.",NEUTRAL,BTC,BTC | MARKET,,0,0,CoinTurk News,https://en.coin-turk.com/is-bitcoin-still-a-good-investment-despite-the-economic-crisis-in-the-us/?utm_source=rss&#038;utm_medium=rss&#038;utm_campaign=is-bitcoin-still-a-good-investment-despite-the-economic-crisis-in-the-us,https://resources.cryptocompare.com/news/79/17880244.jpeg
17880110,https://www.newsbtc.com/?p=552183,1695250844,Shiba Inu Update: 530% Spike In Shibarium Metric Could Trigger SHIB Recovery,"Shiba Inu could be gearing up for a rally after a metric has flashed bullish. This metric has to do with the recently launched Shibarium network whose usage is continuing to rise rapidly. This time around, the Ethereum Layer 2 blockchain has seen a significant surge in the number of new verified contracts. Verified Contracts On Shibarium Record 530% Spike On Monday, September 18, the total number of new verified contracts on the Shibarium network saw an impressive increase. The figure rose 530% to mark a top 5 highest day for new verified contracts on the network. This figure had risen from 4 the previous day to 19 on Monday. Related Reading: This New Development Could Stop The Optimism (OP) Price Dead In Its Tracks Number of new verified contracts spikes | Source: ShibariumScan While there was a decline in the number of new verified contracts the following day, the numbers continued to come out larger than Sunday’s figures. On Tuesday, the total number of new verified contracts came out to 12, still 300% higher than Sunday’s figures. This spike in the number of new verified contracts saw the total number of verified contracts rise to a new all-time high of 430 as of Wednesday morning. The growth is also evident in other metrics such as total accounts which crossed 25,700, and completed transactions on the network almost at 2.7 million. However, it is not all ‘up-only’ for the network given that active accounts have been on the decline. As of Wednesday, active accounts on Shibarium stood at 589, down from its 7,729 peak recorded on August 26, 2023. Will This Trigger A Shiba Inu Spike? Shiba Inu plays a significant role in the Shibarium ecosystem as its governance token and increased usage on the network leads to higher demand which translates to higher prices. This could be the case here with the rise in new verified contracts. Usually, for networks that facilitate decentralized finance (DeFi) protocol, a rise in new verified contracts means more developers are choosing to build on the network. More protocols can inadvertently draw in more users, meaning more demand on the network. Related Reading: How Much Will Dogecoin Trade At If It Attains The Market Cap Of Bitcoin Or Ethereum? However, Shibarium is still struggling to find its footing with only 20,000 new transactions recorded on Tuesday. Its Total Value Locked (TVL) has also fallen from its all-time high of $1.47 million to $600,000 at the time of writing, suggesting dwindling interest in the network. The meme coin is also trading below its 50-day and 100-day moving averages. While this can be bearish for the coin’s price, it could also serve as a lift-off point for the digital asset if the crypto market were to begin another bull rally. SHIB price begins retracement | Source: SHIBUSDT on Tradingview.com Follow Best Owie on X (formerly Twitter) for market insights, updates, and the occasional funny tweet… Featured image from Times Tabloid, chart from TradingView.com",POSITIVE,SHIB,BLOCKCHAIN | ETH | MARKET | SHIB | TRADING,,0,0,NewsBTC,https://www.newsbtc.com/shiba-inu/shiba-inu-update-shibarium/,https://resources.cryptocompare.com/news/21/17880110.jpeg
