뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13436061,https://news.bitcoin.com/?p=285325,1549235729,SEC Solicits Blockchain Analysis Tool to Identify Wallet Owners,"While U.S. investors are waiting for a bitcoin ETF to be approved, American financial regulators are looking to make the market more transparent. The Securities and Exchange Commission (SEC) is seeking a service that will identify the owners of wallet addresses for multiple cryptocurrencies. Also Read: Chainalysis: Two Hacker Groups Stole $1 Billion in Crypto ...The post SEC Solicits Blockchain Analysis Tool to Identify Wallet Owners appeared first on Bitcoin News.",NEUTRAL,없음,BLOCKCHAIN | BTC | BUSINESS | MARKET | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/sec-solicits-blockchain-analysis-tool-to-identify-wallet-owners/,https://images.cryptocompare.com/news/bitcoin.com/ekgU6vw0Mw1.jpeg
13410859,https://cryptopotato.com/?p=27184,1549231428,$2 Trillion of Money Laundering on Yearly Basis (And No Relation to Crypto),"TL: DR $2 trillion of FIAT money is laundered each year following banks engaged in fraudulent practices. Crypto, always been accused by Governments for encouraging money laundering, might be the opposite due to the blockchain transparency. As most people are aware by now, cryptocurrencies often get a bad rap in the mainstream media for being ...The post $2 Trillion of Money Laundering on Yearly Basis (And No Relation to Crypto) appeared first on CryptoPotato.",POSITIVE,없음,BLOCKCHAIN,,0,0,Crypto Potato,https://cryptopotato.com/2-trillion-of-money-laundering-on-yearly-basis-and-no-relation-to-crypto/,https://images.cryptocompare.com/news/cryptopotato/94u3b0MPPcw.jpeg
13265502,https://dailyhodl.com/?p=40921,1549230485,Ripple Partner Euro Exim Bank Successfully Integrates XRP-Powered xRapid,"The first bank to officially adopt Ripple&apos;s XRP-powered xRapid says it has successfully implemented the technology. In a new interview with Trade Finance Global, the bank&apos;s head of compliance and operations Graham Bright says its developers are working closely to ensure everything is running smoothly. &apos;We had already created a cloud-based blockchain enabled trade finance ...The post Ripple Partner Euro Exim Bank Successfully Integrates XRP-Powered xRapid appeared first on The Daily Hodl.",POSITIVE,없음,ALTCOIN | BLOCKCHAIN | FIAT | TECHNOLOGY,,0,0,The Daily Hodl,https://dailyhodl.com/2019/02/03/ripple-partner-euro-exim-bank-successfully-integrates-xrp-powered-xrapid/,https://images.cryptocompare.com/news/dailyhodl/9q7o808Poa0.jpeg
13436062,https://news.bitcoin.com/?p=285367,1549227719,New Hampshire House Subcommittee Approves Bitcoin for Taxes Bill,"During the first week of the new year, two U.S. representatives from New Hampshire, Dennis Acton and Michael Yakubovich, proposed a bill that would allow the state&apos;s residents to pay taxes with cryptocurrencies. Now after some deliberation, New Hampshire&apos;s House Subcommittee unanimously approved the state&apos;s bitcoin for taxes bill. Also read: US State of Ohio Accepts ...The post New Hampshire House Subcommittee Approves Bitcoin for Taxes Bill appeared first on Bitcoin News.",POSITIVE,없음,BCH | BTC | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/new-hampshire-house-subcommittee-approves-bitcoin-for-taxes-bill/,https://images.cryptocompare.com/news/bitcoin.com/e4M48uw440g.jpeg
13234082,https://www.newsbtc.com/?p=370165,1549227648,"Binance CEO: Crypto Cheaper, Faster & Easier Than Legacy Digital Payments","Crypto, Bitcoin (BTC) included, is slow, expensive, and hard to integrate, cry this industry&apos;s skeptics. While this argument has gained traction in recent years, especially as blockchains struggled to keep up with the transactional demand seen in late-2017, some aren&apos;t all too convinced. In a recent tweet, Changpeng &apos;CZ&apos; Zhao of Binance explained why he...The post Binance CEO: Crypto Cheaper, Faster &amp; Easier Than Legacy Digital Payments appeared first on NewsBTC.",POSITIVE,BTC,BTC | EXCHANGE | TECHNOLOGY | BNB,,0,0,NewsBTC,https://www.newsbtc.com/2019/02/03/binance-ceo-crypto-cheaper-faster-easier-legacy-payments/,https://images.cryptocompare.com/news/newsbtc/b4A2OgaiA8w.jpeg
13451672,https://bitcoinist.com/?p=100854,1549224019,Paris Fintech Forum Reportedly Over Crypto — But Who Really Cares?,"It&apos;s no secret that the Bitcoin and the cryptocurrency industry it spawned are currently experiencing the depths of what many are now calling &apos;The Crypto Winter&apos; — a fact reportedly evidenced by this year&apos;s Paris Fintech Forum. The Paris Fintech Forum (PFF) bills itself as &apos;the most exclusive European annual event on digital finance and Fintech.&apos; Last year, the event was packed full of newfound &apos;cryptocurrency experts&apos; and &apos;blockchain advisors&apos; and others looking to rideRead MoreThe post Paris Fintech Forum Reportedly Over Crypto — But Who Really Cares? appeared first on Bitcoinist.com.",NEUTRAL,없음,BTC,,0,0,Bitcoinist,https://bitcoinist.com/paris-fintech-forum-reportedly-over-crypto-but-who-really-cares/,https://images.cryptocompare.com/news/bitcoinist/blmaPnqJi85.jpeg
13361742,https://cointelegraph.com/news/bitcoin-hovers-over-the-3-450-mark-as-top-cryptos-see-slight-losses,1549222440,"Bitcoin Hovers Over the $3,450 Mark as Top Cryptos See Slight Losses","Bitcoin hovers over the $3,450 mark as the top 20 cryptocurrencies are reporting slight losses",NEUTRAL,없음,ALTCOIN | BTC | ETH | LTC,,0,0,CoinTelegraph,https://cointelegraph.com/news/bitcoin-hovers-over-the-3-450-mark-as-top-cryptos-see-slight-losses,https://images.cryptocompare.com/news/cointelegraph/940w00yg0cw.jpeg
13265503,https://dailyhodl.com/?p=40872,1549221540,"Watch Joe Rogan and Twitter CEO Jack Dorsey: Free Speech, Bitcoin and Tech Innovation","Jack Dorsey, CEO of Twitter and mobile payments company Square, appeared on the Joe Rogan Experience on Saturday for a wide-ranging discussion covering the global narrative on social media, Twitter bans, Periscope, tech innovation, cryptocurrency and Bitcoin. Dorsey talked about free speech versus offensive conduct in the wake of accusations that he didn&apos;t act fast ...The post Watch Joe Rogan and Twitter CEO Jack Dorsey: Free Speech, Bitcoin and Tech Innovation appeared first on The Daily Hodl.",POSITIVE,없음,BTC,,0,0,The Daily Hodl,https://dailyhodl.com/2019/02/03/watch-joe-rogan-and-twitter-ceo-jack-dorsey-free-speech-bitcoin-and-tech-innovation/,https://images.cryptocompare.com/news/dailyhodl/da8IUh8ihaA.jpeg
13436063,https://news.bitcoin.com/?p=284566,1549221334,The Importance of Risk Management and Psychology When Trading Crypto,"In 2017, as crypto mania escalated, we witnessed extreme cases where individuals decided to make huge bets on bitcoin. Some liquidated all their assets and invested their life savings. Most of these investors were subsequently gored by the same bull that had led them and then rekt during the ensuing bear market of 2018. Knowing your ...The post The Importance of Risk Management and Psychology When Trading Crypto appeared first on Bitcoin News.",NEUTRAL,없음,BTC | BUSINESS | MARKET | TRADING,,0,0,Bitcoin.com,https://news.bitcoin.com/the-importance-of-risk-management-and-psychology-when-trading-crypto/,https://images.cryptocompare.com/news/bitcoin.com/a0000000000.jpeg
13361743,https://cointelegraph.com/news/top-5-crypto-performers-overview-litecoin-binance-coin-ripple-bitcoin-tron,1549221060,"Top 5 Crypto Performers Overview: Litecoin, Binance Coin, Ripple, Bitcoin, Tron","Despite the severe bear market, some coins are still managing to outperform the overall trend — let&apos;s see which ones",POSITIVE,없음,BTC | EXCHANGE | LTC | MARKET | BNB,,0,0,CoinTelegraph,https://cointelegraph.com/news/top-5-crypto-performers-overview-litecoin-binance-coin-ripple-bitcoin-tron,https://images.cryptocompare.com/news/cointelegraph/98JO7FbdzkR.jpeg
13361744,https://cointelegraph.com/news/twitter-ceo-jack-dorsey-still-believes-bitcoin-will-be-internets-currency,1549220040,Twitter CEO Jack Dorsey Still Believes Bitcoin Will Be Internet’s Currency,"Bitcoin will most likely be the internet&apos;s native currency, according to Twitter co-founder and CEO Jack Dorsey",POSITIVE,없음,BLOCKCHAIN | BTC,,0,0,CoinTelegraph,https://cointelegraph.com/news/twitter-ceo-jack-dorsey-still-believes-bitcoin-will-be-internets-currency,https://images.cryptocompare.com/news/cointelegraph/84DfXSUswde.jpeg
13487392,https://cryptobriefing.com/?p=28561,1549219517,Will vRam Make EOS Cheap For Developers?,"Scalability has long haunted blockchain. As user activity and dApp development continue to increase, transaction times rise alongside fees, creating a constant pain-point for users and developers. EOS claims to offer solutions for the scalability bugbears that have plagued other blockchain platforms, most notably Ethereum (ETH). Delegated Proof of Stake (dPoS), which gives network control to ...The post Will vRam Make EOS Cheap For Developers? appeared first on Crypto Briefing.",NEUTRAL,ETH,BLOCKCHAIN | ETH,,0,0,Crypto Briefing,https://cryptobriefing.com/vram-eos-ecosystem/,https://images.cryptocompare.com/news/cryptobriefing/aQAqiQ20g01.jpeg
13361745,https://cointelegraph.com/news/swift-announces-poc-gateway-with-r3-but-remains-overall-hesitant-about-blockchain,1549218780,"SWIFT Announces PoC Gateway With R3, but Remains Overall Hesitant About Blockchain","SWIFT makes another step toward blockchain — this time through a collaboration with R3. However, the global banking payments network remains hesitant about the technology, and skeptical about cryptocurrencies as a whole",NEUTRAL,없음,BLOCKCHAIN | TECHNOLOGY,,0,0,CoinTelegraph,https://cointelegraph.com/news/swift-announces-poc-gateway-with-r3-but-remains-overall-hesitant-about-blockchain,https://images.cryptocompare.com/news/cointelegraph/ai0s00g0000.jpeg
