뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
4099987,https://decrypt.co/?p=114244,1668210713,'Like a 1930s Dictator': Vitalik Buterin Lays Into Sam Bankman-Fried and FTX,"FTX's ignominious collapse was inevitable, Ethereum co-founder Vitalik Buterin said at LaBitConf Friday.",NEGATIVE,없음,BUSINESS | ETH,,0,0,Decrypt,https://decrypt.co/114244/vitalik-buterin-ftx-collapse-sam-bankman-fried,https://resources.cryptocompare.com/news/44/4099987.jpeg
4099601,https://cryptopotato.com/?p=223966,1668210346,They Dont Have Anything We Dont Have: CZ on Why The FTX Deal Fell Through,"With consumer confidence shaken, CZ believes that the event will serve as a ""wake-up call"" in the long term to learn how to deal with risks that come with the nascent industry.",NEUTRAL,없음,EXCHANGE | BNB,,0,0,Crypto Potato,https://cryptopotato.com/the-dont-have-anything-we-dont-have-cz-on-why-the-ftx-deal-fell-through/,https://resources.cryptocompare.com/news/27/4099601.jpeg
4099322,https://decrypt.co/?p=114248,1668209624,Crypto.com Holds 20% of Its Reserves in Meme Token SHIB,"Amid questions over holdings, Crypto.com shares its data—and a major meme token makes up a big chunk of its reserves.",NEUTRAL,SHIB,BUSINESS | ICO | SHIB,,0,0,Decrypt,https://decrypt.co/114248/crypto-com-holds-20-of-its-reserves-in-shib,https://resources.cryptocompare.com/news/44/4099322.jpeg
4099110,https://news.bitcoin.com/?p=557929,1668209449,Soccer Superstar Lionel Messi Joins NFT Game Sorare as Investor and Brand Ambassador,"Lionel Messi, one of the biggest Argentine soccer superstars, has announced his participation as an investor and brand ambassador in Sorare, an NFT (non-fungible token) game. Sorare hopes that Messi’s presence will improve the way in which the company relates to users, setting new standards in this regard. The economic details of the deal were",POSITIVE,없음,BLOCKCHAIN | BUSINESS | ICO,,0,0,Bitcoin.com,https://news.bitcoin.com/soccer-superstar-lionel-messi-joins-nft-game-sorare-as-investor-and-brand-ambassador/,https://resources.cryptocompare.com/news/14/4099110.jpeg
4099108,https://ambcrypto.com/?p=270149,1668209423,What Solana holders can expect from SOL’s price after this breakdown,Disclaimer: The findings of the following analysis are the sole opinions of the writer and should not be considered investment advice. Solana witnessed a patterned breakdown while finding solid rebounding grounds over the past day. The altcoin’s funding rate on Binance still stood negative. Cryptos linked to Sam Bankman-Fried and his associated company Alameda Research,NEUTRAL,SOL,ALTCOIN | MARKET | SOL | TRADING | BNB,,0,0,AMB Crypto,https://ambcrypto.com/what-solana-holders-can-expect-from-sols-price-after-this-breakdown/,https://images.cryptocompare.com/news/default/ambcrypto.png
4099184,https://decrypt.co/?p=114210,1668209295,FTX Spent Hundreds of Millions of Dollars on Sports Marketing on Road to Bankruptcy,FTX signed sports deals worth $375 million—and that's just the deals with publicly reported price tags. Now it has filed for Chapter 11 bankruptcy.,NEGATIVE,없음,BUSINESS | TRADING,,0,0,Decrypt,https://decrypt.co/114210/ftx-spent-hundreds-of-millions-of-dollars-on-sports-marketing-on-road-to-bankruptcy,https://resources.cryptocompare.com/news/44/4099184.jpeg
4099183,https://decrypt.co/?p=114246,1668209280,From $26 Billion to Nothing: The Rise and Fall of SBF and FTX,Sam Bankman-Fried’s net worth evaporated this week alongside his businesses—and apparently billions’ worth of customer assets.,NEGATIVE,없음,BUSINESS,,0,0,Decrypt,https://decrypt.co/114246/rise-fall-sam-bankman-fried-ftx,https://resources.cryptocompare.com/news/44/4099183.jpeg
4098512,https://seekingalpha.com/news/3906736-around-20-of-cryptocoms-assets-consist-of-meme-coin-shiba-inu?utm_source=cryptocompare.com&utm_medium=referral,1668208244,Around 20% of Crypto.com's proof of reserves consist of meme coin Shiba Inu,"Cryptocurrency exchange Crypto.com provided a set of disclosures Friday that showed around 20% of its ~$2.82B in total assets were in Shiba Inu ( SHIB-USD ), a popular and highly volatile meme coin that uses the Japanese Shiba Inu dog breed as its mascot. The crypto platform's preliminary audit comes as the emerging industry pushes crypto exchanges to release proof of their reserves, or the backing of customer holdings on a platform, in an effort to provide more transparency following the abrupt meltdown of Sam Bankman-Fried's FTX crypto exchange. Crypto.com's token allocation, which was developed by blockchain analysis firm Nansen to be a viewable dashboard showing its wallet addresses, was most heavily weighted in bitcoin ( BTC-USD ), representing ~31% of assets, followed by ethereum ( ETH-USD ), at ~17%, USDC ( USDC-USD ) (~7%) and tether ( USDT-USD ) (~5%). That being said, SHIB was the company's second-biggest holding. The week-long FTX fiasco, meanwhile, has impacted Crypto.com in which the company reportedly had to suspend stablecoin USDC and USDT deposits and withdrawals on the Solana network .",NEUTRAL,SHIB | USDT | USDC,BLOCKCHAIN | EXCHANGE | SHIB | USDT | USDC,,0,0,Seeking Alpha,https://seekingalpha.com/news/3906736-around-20-of-cryptocoms-assets-consist-of-meme-coin-shiba-inu?utm_source=cryptocompare.com&utm_medium=referral,https://resources.cryptocompare.com/news/50/4098512.jpeg
4098337,https://dailyhodl.com/?p=224972,1668207912,"Here’s Where Bitcoin’s Price May Land After FTX Implosion, According to Rekt Capital","A widely followed crypto analyst is looking past this week’s FTX implosion to get a wider picture of the state of the current crypto markets. Pseudonymous analyst Rekt Capital tells their 329,500 Twitter followers that better days are ahead for Bitcoin (BTC). “A BTC Bull Market will take place one day. But today is not that day.” The post Here’s Where Bitcoin’s Price May Land After FTX Implosion, According to Rekt Capital appeared first on The Daily Hodl .",NEUTRAL,BTC,BTC | MARKET | TRADING,,0,0,The Daily Hodl,https://dailyhodl.com/2022/11/11/heres-where-bitcoins-price-may-land-after-ftx-implosion-according-to-rekt-capital/,https://images.cryptocompare.com/news/default/dailyhodl.png
4098013,https://blockworks.co/?p=38638,1668207284,FTX NFTs Provided Loophole For Non-Bahamas Residents Wanting to Withdraw Funds,"One NFT sold for $10 million on the FTX NFT marketplace, and the only logical conclusion is it was a way to retrieve frozen USD balances The post FTX NFTs Provided Loophole For Non-Bahamas Residents Wanting to Withdraw Funds appeared first on Blockworks .",NEUTRAL,없음,MARKET,,0,0,Blockworks,https://blockworks.co/news/ftx-nfts-provided-loophole-for-non-bahamas-residents-wanting-to-withdraw-funds/,https://images.cryptocompare.com/news/default/blockworks.png
