뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
42397641,DbF8Q09kuKX2XWBxAbDh3t,1401314421,How Bitislands Plans to Turn All of Bali into 'Bitcoin Paradise',"Tourists traveling to the tropical holiday island of Bali would ""only need to bring bitcoin"" under a new initiative called 'Bitislands' that is aiming to convince all local businesses to accept the digital currency, including money changers.  While there are several moves to create 'Bitcoin Boulevards' around the world in certain neighborhoods, this is the first attempt to convert an entire island.  The social experiment is sponsored by Bitcoin.co.id (also known as Bitcoin Indonesia), Indonesia's largest exchange and bitcoin lobby group.  Bitcoin Indonesia's co-founder and CEO Oscar Darmawan spoke to CoinDesk about the project, saying:  ""We will show to the world that bitcoin can be a better money; as a first step we will convert Bali into Bitcoin Paradise Island.""  Community support  Darmawan noted that all prominent Indonesian bitcoin startups have backed the project, and other international companies from around the Southeast Asian region have added their names as well.  To date, this list of companies includes Artabit, CoinPip, Quantified, Coin of Sale, Tukarcash and Bitwyre.  On Bitislands' advisory board are notable local and expat entrepreneurs and investors, including producer of the ""Life on Bitcoin"" documentaryhttp://lifeonbitcoin.com/ Christian Hsieh, Quantified Assets CEO Ville Oehman, CEO of Indonesia's biggest internet marketing forum Ricky Andrian, and the organizer of 'Ubud Breakfast with Bitcoin' events Gary Dykstra.  Gaining a foothold  The project's first goal is to set up an office and Bitcoin Information Center in Bali, and the island's first offline bitcoin exchange. To show how serious a project Bitislands is, Bitcoin Indonesia's CTO and other co-founder William Sutanto has relocated to Bali to personally oversee operations.  Bitcoin promises to spare travelers the headaches of having to change currency at every destination, like exchange rate ripoffs, money changer fees, the need for constant mental price conversions and others.  The Bitislands team is inviting bitcoin fans worldwide to support the initiative through donations, spreading the word and even volunteering in Bali itself.  Attracting entrepreneurs  Bali is probably a more perfect location for mass bitcoin adoption than most would assume.  Once known as a haven for surfers and hippies, the island's image has shifted over time to that of a more mainstream tourist destination, popular especially with travelers and party-goers from Australia and Japan.  More recently, though, it has begun to attract digital nomads and other entrepreneurs from around the world as the perfect place to run a laptop-based startup.  Bali's warm climate and relaxed, low-cost lifestyle appeals to location-independent developers who only need to meet with co-workers and clients in person a few times a year, if ever.  This situation has created a thriving startup ecosystem, generating even more interest in the area. There are already a few entrepreneurial co-working spaces there, including Hubud in the town of Ubud, The Sanur Space in Sanur, and the offices of web design and marketing company Lumonata in main center Kuta.  For more on how bitcoin could reshape international travel, read our most recent analysis.  Image via Dudarev Mikhail / Shutterstock",POSITIVE,없음,ASIA | BTC | BUSINESS | EXCHANGE | SPONSORED,Jon Southurst,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/how-bitislands-plans-to-turn-all-of-bali-into-bitcoin-paradise,https://cdn.sanity.io/images/s3y3vcno/production/d6bfc6d2eba1a5ac2a4a217aa43e2d173a7a3c38-1000x667.jpg?w=300&h=300&fit=crop
42397657,DbF8Q09kuKX2XWBxAbDhDj,1401312917,"Darkcoin Price in Turmoil Following Emergency Fork, Network Issues","Serious problems with a central structural component of the darkcoin network resulted in an emergency fork earlier this week, a development that triggered a broad selloff in the community.  Darkcoin  employs masternodes to bundle anonymized transactions and boost efficiency and security within the network. However, a bug in the code resulted in a series of forks that disrupted payments and forced exchanges to freeze trading while a hard fork was put in place by the darkcoin team.  The price of DRK reached an all-time average high of $15 on 25th May. At press time, however, the price of 1 DRK hovered around $9.50, although price swings have seen it fall as low as $8.  Darkcoin developer Evan Duffield said in a statement published on the Darkcoin Talk forum that while the cause is not fully understood, a fix is in the works:  ""This was either due to an intentional attack on the network or an issue with the masternode payments system, in either case we have a solution for masternode payments that will be safe for the network in the future.""  Darkcoin has fallen to sixth place in terms of overall market cap, according to Coinmarketcap.com, dropping from third place late last week.  Changes to masternode payments  Masternodes in the darkcoin network previously received 10% of block payments as an incentive for operators to run them. According to Duffield, these payments will now increase to 20% of each block reward:  ""We've wanted to increase masternode payments to 20% for a few weeks now, but have not been able to since the code was already going through the testing and launch stages. This will give us an opportunity to add greater incentive to secure the network and run masternodes.""  Duffield added that community concerns over how masternode payment changes were being conducted had been heeded, saying that ""we've decided the community is correct and will be using the same model as before to implement the hard forks.""  Development team expands  Notably, Duffield announced that a new development team will be formed to tackle later implementations of darkcoin, as well as work on the DarkSend transaction anonymizer, explaining:  “This should allow us to move at a similar pace of development with much greater quality. The next version of DarkSend is scheduled to be released at the end of June.”  Duffield also said that any interested developers should contact the darkcoin team to get involved.  Interest remains  These potentially troubling developments come during a period of rising interest in darkcoin, as evidenced by the coin's massive upswing in price and market attention. Darkcoin was recently profiled by Wired and International Business Times, among other publications.  Earlier this week, noted bitcoin investor and finance personality Max Keiser even remarked that darkcoin is ""clearly going to be a huge winner"" during a show that addressed the rising popularity of the altcoin.    #darkcoin at these prices = great buy.      — Max Keiser (@maxkeiser) May 26, 2014    For more on how an increasing interest in anonymity has helped popularize the coin, read our most recent report.  Image via Darkcoin",NEGATIVE,없음,ALTCOIN | BUSINESS | MARKET | TRADING | FORKS,Stan Higgins,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/darkcoin-price-in-turmoil-following-emergency-fork-network-issues,https://cdn.sanity.io/images/s3y3vcno/production/67d09083edc8c188fc585813306c6ed75110e907-1003x630.png?w=300&h=300&fit=crop
42397645,DbF8Q09kuKX2XWBxAbDh8o,1401312027,Silk Road 2.0 Claims 80% of Stolen Bitcoin Repaid to Customers,"Online black market Silk Road 2.0, the marketplace leader in drug listings and total listings, has revealed a new update on the status of its ongoing customer repayment efforts.  The reimbursement plan was put in motion by Silk Road 2.0 after the site suffered a serious hack in February that resulted in the loss of 4,476 BTC in customer funds ($2.6m at then-market prices). Undeterred, Silk Road 2.0 proposed a seven-point plan that would find moderators going without payment and the site charging a markup on purchases to recoup the losses.  Moderator Defcon issued a lengthy statement on a community forum and reposted on Deep Dot Web regarding the status of the plan on 27th May, saying that 82% of customer funds have been repaid thus far, adding:  ""In less than 30 days, I will be drafting an unprecedented announcement that your resilience made possible: the announcement that Silk Road has repaid all victims of our February hack.""  In late April, the Silk Road 2.0 moderator indicated that all customers could be expected to have received compensation for lost funds by 18th June. That news followed the announcement that 50% of hack victims had been repaid as of 8th April.  Defcon ended the message by claiming that Silk Road 2.0 cannot release exact user counts or BTC sales figures, citing ""security reasons"".  Revolutionary message  Defcon framed the announcement as a vindication of his operation, which has faced criticism since the initial hack, stating:  ""We are sending a clear message of integrity and justice, louder than the slander our oppressors can push into the news. History will prove that we are not criminals, we are revolutionaries.""  Defcon also took aim at ""economic oppression"", contrasting the actions of Silk Road 2.0 with economic giants like Goldman Sachs, Citigroup and Morgan Stanley, which Defcon criticized for ""steal[ing] the people's money"".  Updated sales  As noted by recent research, Silk Road 2.0 has become larger than even the original Silk Road at the time the website was seized by US law enforcement officials.  Still, Silk Road 2.0 has seen setbacks. Defcon noted that sales figures have still yet to recover, and that volume currently totals just 68% of pre-attack weekly sales.  Should sales rise, Defcon suggested, the repayment plan could be completed before its scheduled date.  Thief counting money image via Shutterstock",POSITIVE,BTC,BTC | MARKET | REGULATION | RESEARCH,Pete Rizzo,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/silk-road-20-claims-80-of-stolen-bitcoin-repaid-to-customers,https://cdn.sanity.io/images/s3y3vcno/production/bb8f603b5cb4c055e69c5461cce874902637a9e6-1000x667.jpg?w=300&h=300&fit=crop
42397658,DbF8Q09kuKX2XWBxAbDhIe,1401309646,Coinbase Launches Payment Pages to Make Bitcoin Socially Shareable,"San Francisco-based bitcoin services provider Coinbase has launched a new feature called Payment Pages that enables users to have a social, sharable payment profile.  The company is promoting the effort with the help of notable names and charitable efforts.  Nas, Marc Andreessen and Code.org are just some of the luminaries that have created Payment Pages for the official launch. The proceeds of bitcoin transactions to these accounts will go to charity.  In a post on the official Coinbase blog, the company states:  ""This personal address makes it easier than ever for people to know where to send you bitcoin.""  Making bitcoin basic  Getting on users on board with bitcoin via cryptographic addresses like ""1H3Nr8N68EaFiMggFpX2QpUp4edtZmUgui"" is difficult. This is likely a major reason Coinbase is launching Payment Pages.  The Payment Pages feature combines the ease of digital currencies with a social profile that seems to be factoring for the modern Internet Twitter and Facebook have created.  Payment Pages creates an easy-to-use URL for people. For example, the page for rapper Nas (where bitcoin donations go to Watsi.org) is https://coinbase.com/Nas:  After clicking on ""Send Money"", users are given the option to either directly send from their Coinbase wallet or use an external BTC wallet.  For the launch, Marc Andreessen's Coinbase page is donating to the social fund AV2.org. Code.org is also part of the initial Pages push, funding non-profit computer science projects.  Coinbase has committed to matching any charitable donations to these accounts, up to $50,000  Digital currency meets social media  The popularity of bitcoin has to-date primarily revolved around its price. But, the unexpected rise of dogecoin has provided evidence that the better path to cryptocurrency adoption may be social media.  Coinbase's Payment Pages, for instance, are easily shareable on places like Twitter:    I just donated Bitcoin to @watsi via @Nas! http://t.co/INZUqC0MbT      — Fred Ehrsam (@FEhrsam) May 28, 2014    QuickCoin is another example of how the bitcoin industry is looking to leverage sharing to increase bitcoin adoption. The QuickCoin wallet integrates with Facebook for BTC transactions through the gargantuan social network.  Coinbase is obviously paying attention to the viral effects social media could have on BTC. Coupled with its giveaway of digital currency to college students and concert-goers, the company is increasing its efforts to spread the word about bitcoin, especially to a younger audience.  Coinbase users can set up their Payments Page name and URL by going to https://coinbase.com/settings.  Image via Coinbase",POSITIVE,BTC,BTC | EXCHANGE | TECHNOLOGY | TRADING,Daniel Cawrey,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/coinbase-launches-payment-pages-to-make-bitcoin-socially-shareable,https://cdn.sanity.io/images/s3y3vcno/production/d434f79b701430c2659c496e86eb7dd848f69daf-1035x776.png?w=300&h=300&fit=crop
42397642,DbF8Q09kuKX2XWBxAbDh4s,1401307251,Gyft Integration Lets iOS Users Buy Gift Cards from Pheeva Bitcoin Wallet,"Bitcoin wallet provider Pheeva has integrated its hot wallet service with Gyft, a San Francisco-based mobile gift card company that accepts bitcoin. Users can access more than 200 retail gift cards from inside of its wallet, thanks to its new relationship with Gyft.  The idea is to simplify the process for people using bitcoin, and vice-versa.  Lamar Wilson, the founder of Pheeva, told CoinDesk:  ""We just took away more of [bitcoin's] friction, so you can just buy gift cards directly in the wallet.""  Gyft access  The difference between most wallets and Pheeva is users are able to access retail spending right inside the app, rather than having to transfer bitcoins to another service.  The partnership with Gyft allows for easy purchasing of stored value with BTC from a number of retailers. Those gift cards can then be used directly from Gyft's mobile app.  Wilson explained:  ""If you don’t have Gyft on your phone then you can sign up for a Gyft account as soon as you get in [the wallet].""  There are companies moving away from isolated applications and toward allowing an e-commerce ecosystem for bitcoin.  Hive, a newly released mobile app for Android, offers an app store that has this added functionality, and Coinbase Apps is an example of bringing bitcoin extensibility from that popular wallet into one centralized location.  The iOS workaround  Pheeva is able to successfully get around Apple's mobile restriction on bitcoin wallets transactions through the use of a cooperative. This is normally used for organizations that keep mobile applications private and that are focused on a smaller subset of users.  The way it works is that mobile users have to sign up for Pheeva on its website in order to join the cooperative. This is true for Pheeva on both iOS and Android. After signing up, the site then redirects to a download page, depending on mobile platform.  Here is a demonstration of the app sign-up process, as well as some shots of the Gyft functionality within Pheeva's wallet service:  Wilson told CoinDesk that getting a full iPhone bitcoin wallet experience is easier than most people realize, saying:  ""If you fill out the form on the iPhone, you can click the button and literally download the app right there.""  Of course, there are other available wallet apps for iOS, however, these options have limited transaction capability, and Apple's restrictive policy toward bitcoin wallets on its app store has led to a number of high-profile delistings.  Major players such as Coinbase and Blockchain have had full-function wallets removed from the Apple App Store. The Apple stance on bitcoin has been thought by some in the bitcoin community as a way to control all financial transactions within its mobile ecosystem.  Cooperative mentality  Wilson knows the cooperative approach does give Pheeva a unique position on iOS.  He said the network effects also give the wallet a more community-oriented vibe. ""The cooperative is actually bringing us in users,"" he added.  Pheeva has monetization plans in place for its future. At some point, the company plans to launch an ad network and, as a cooperative, proceeds will be redistributed to members.  As Wilson explained:  ""The way [it] works, revenue that comes into the company is split up into the cooperative.""  Having iOS is clearly a major advantage, given the few options for people in that market. Looking to tap into nascent demand among Apple users, Wilson said he hopes to add both Coinbase and Blockchain capabilities to the wallet through the use of those companies' APIs.  Ultimately, he believes in selling Pheeva to the masses as a 'hot' wallet. The focus is specifically for retail payments, thus the reason for the Gyft integration:  ""We’re promoting it as a hot wallet because we’d rather people just use it for small to medium transactions.""  iPhone image via Twin Design / Shutterstock",POSITIVE,BTC,BLOCKCHAIN | BTC | BUSINESS | EXCHANGE | TECHNOLOGY,Daniel Cawrey,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/gyft-integration-lets-ios-users-buy-gift-cards-from-pheeva-bitcoin-wallet,https://cdn.sanity.io/images/s3y3vcno/production/b8a14b67eda4eee63bcaf8929052f286e9e31b3c-1000x677.jpg?w=300&h=300&fit=crop
42397656,DbF8Q09kuKX2XWBxAbDhFh,1401301874,"Mt. Gox to Sell Bitcoin Trademark, But Could a Buyer Enforce It?","Tibanne KK, the parent company of the now-bankrupt Japan-based bitcoin exchange Mt. Gox, is currently searching for investors to buy the company's trademark rights to the word “bitcoin”.  The company first acquired the trademark in 2011, and the rights to associated protections are not set to expire until 2021 in the EU and in 2022 in Japan.  However, the potential sale of the bitcoin trademark raises questions over the validity of the “bitcoin” trademark and whether it could be held up in court owing to the word’s general usage throughout the digital currency ecosystem.  For an expert's take, CoinDesk spoke with Daliah Saper of Saper Law, a Chicago-based attorney who specializes in intellectual property. Saper, whose firm began accepting bitcoin payments in 2013, remarked that at anyone who owns the trademark would likely have a hard time actually enforcing it internationally.  ""It's a generic term – no one can own 'shirt' for shirts or 'watch' for watch. Bitcoin is the only way that people can reference bitcoin without talking about what it is,"" Saper explained.  Tibanne is also selling its bitcoin-related domain names in a package it hopes will net at least $1m – a sum that could potentially be used to repay creditors.  An executive from Tibanne told The Wall Street Journal that, as a result of Mt. Gox’s collapse, the company simply wasn’t using the domains anymore.  Sale complications  Saper said that anyone who buys the bitcoin trademark from Mt. Gox may run into problems beyond the general nature of the word itself.  First, because Tibanne was not the originator of the term, anyone who subsequently purchases it would have to prove that the word hadn’t entered general usage prior to time the trademark was first acquired. The word first appeared in 2009 in Satoshi Nakamoto’s original white paper.  According to the UK-based Intellectual Property Office, Tibanne trademarked the word in four classes related to software, electronic commerce, and both the transmission and hosting of e-commerce services. Whoever acquires the trademark would need to use the trademark for these purposes, as well as prove the validity of the trademark on these grounds it challenges.  Otherwise, the trademark would likely be considered abandoned and others could seek to trademark the word in a new application filing.  Unlikely approval  Saper suggested that Tibanne was granted the bitcoin trademark because at the time, the digital currency was not well known among government officials and regulators. As a result, it’s possible that the company acquired the trademark simply because whoever approved it didn’t know that bitcoin was a generic term, she said, explaining:  ""It may be that the trademark examiner looking at this application wasn’t really sure what it was, and just gave it to them.""  Saper added that had the trademark application been filed a year or two later, it’s highly unlikely it would be given the same approval.  Trademark battle image via Shutterstock",NEUTRAL,없음,BTC | BUSINESS | EXCHANGE | REGULATION | TECHNOLOGY,Stan Higgins,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/mt-gox-to-sell-bitcoin-trademark-but-could-a-buyer-enforce-it,https://cdn.sanity.io/images/s3y3vcno/production/1ce15284fd1e9117b8143394cc7b736b7decd47c-1000x600.jpg?w=300&h=300&fit=crop
42397643,DbF8Q09kuKX2XWBxAbDh5r,1401299145,Gallery: Robocoin Debuts its First Bitcoin ATM in China,"Las Vegas-based online bitcoin banking provider and ATM manufacturer Robocoin has debuted its first machine in China.  Robocoin  indicates that Chinese consumers can now buy and sell bitcoin for Chinese yuan at Beijing's Satoshi Plaza – a 1,000-square-meter bitcoin meetup space and incubator.  Commenting on the announcement, CEO Jordan Kelly stressed the effort needed to bring the unit to China, saying:  ""Our Chinese partners have gone through great lengths to provide Bitcoin enthusiasts and newcomers the easiest and fastest access to bitcoin in the most compliant way. We seek to meet all regulatory requirements and hope that we can continue to prosper in China.""  The acceptance of Chinese yuan marks the 13th currency used to date in a Robocoin bitcoin ATM.  The launch is notable as Robocoin has faced obstacles installing units in Asia.  Taiwanese regulators moved to block the installation of Robocoin ATMs this January. At the time, government officials indicated that the installation of bitcoin ATMs would require approval from the country's Financial Supervisory Commission. Today, however, one Lamassu machine is reportedly operational.  The Robocoin unit is also not the first bitcoin ATM in the country. That honor was designated to a unit made by Robocoin rival Lamassu and operated by BTC China in Shanghai.  To find more bitcoin ATM locations in your area, check out the official CoinDesk Bitcoin ATM Map.  Images via Robocoin",POSITIVE,BTC,ASIA | BTC,Pete Rizzo,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/gallery-robocoin-debuts-its-first-bitcoin-atm-in-china,https://cdn.sanity.io/images/s3y3vcno/production/b08af18f03533237bc50e784716a88baef447fc9-2560x1440.jpg?w=300&h=300&fit=crop
42395322,DbF8Q09kuKX2XWBxASaLYW,1401296053,Mary Meeker's Internet Trends Report Finds 'Extraordinary Interest' in Bitcoin,"Former Wall Street analyst and venture capitalist Mary Meeker has dedicated a slide to bitcoin and cryptocurrencies as part of her latest Internet Trends 2014 Code Conference report.  Released today, the extensive slideshow features a graph showcasing the rapid expansion evident in the bitcoin wallet space.  With this information, Meeker concludes that the uptick in bitcoin wallet ownership is proof of ""extraordinary interest"" in cryptocurrencies.  Meeker noted that the number of bitcoin wallets has increased eight-fold since last year, and that more than 5 million bitcoin wallets are currently in use today from major providers such as Blockchain, Multibit and Coinbase.  The slide was part of a short series on the ""Re-Imagining of Money"", which also alluded to Square Cash, the latest mobile wallet play by mobile point-of-sale giant Square.  Additional topics included the rising use of mobile phones, the growing intensity of cyber security threats and the increasing role of the Internet in the healthcare and education fields.  ""Queen of the net""  Famously nicknamed the ""queen of the net"" by Barron's in 1998, Meeker's report has become an annual touchstone for the tech community, drawing more praise and criticism, but above all, attention with each publication.  As noted by the San Francisco Chronicle, ""Mary Meeker's words can sway even casual investors"". As such, her positive inclusion of bitcoin could prove influential in drawing more interest and intellect toward the digital currency ecosystem.  Meeker has been praised by publications such as Fortune for her ability to spot big-picture trends, as she championed Google stock as a prime investment opportunity.  However, her career has not been without controversy, as she was criticized for certain choices made during her tenure as a stock analyst for Morgan Stanley during the dot-com bubble of the late 1990s.  Full report  Kleiner, Perkins Caufield & Byers (KPCB), the venture capital company at which Meeker is a partner, has also released a website showcasing all of Meekers' past Internet Trends reports, including the most recent slideshow.  Meeker joined the company after leaving Morgan Stanley in 2010, and she later investing in peer-to-peer lending startup Lending Club after a long break in such activity in 2012.  For more of Meeker's research into the state of the web, see the full slideshow below:     Kleiner Perkins Caufield & Byers  Image via Wikipedia",POSITIVE,없음,BLOCKCHAIN | BTC | BUSINESS | RESEARCH,Pete Rizzo,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/mary-meekers-internet-trends-report-finds-extraordinary-interest-in-bitcoin,https://cdn.sanity.io/images/s3y3vcno/production/d87857947e0791e0184ad9914b6aa28838c6ebfb-1000x703.png?w=300&h=300&fit=crop
42397662,DbF8Q09kuKX2XWBxAbDhLb,1401293590,Video: London’s Pembury Tavern Celebrates a Year of Bitcoin,"Buying something with bitcoin in London is no longer a novelty.  You can buy your groceries, a trendy bicycle, a bottle of gin, and even tickets for a play in the capital. There are so many bars and pubs accepting bitcoin that you can even go on a pub crawl across town. Yes, the CoinDesk team has attempted this.  However, the first of the many pubs in London that started accepting bitcoin was The Pembury Tavern. Located in East London’s borough of Hackney, the outfit opened it doors to bitcoiners last summer.  We headed over to The Pembury Tavern to celebrate their one year anniversary and chat with founder Stephen Early to find out how bitcoin payments have panned out for him one year on.  [youtube id=""9Fa_72t4W70"" width=""620"" height=""360""]  .  Early says that deciding to accept bitcoin was his “best ever accidental publicity campaign”.  “I originally decided to experiment with it just because I was interested in the technology.”  He claims he just ""mentioned"" online that he was starting to take bitcoin and received enormous media interest. Early says that he sees about £1,000 of bitcoin transactions per month, but due to the recent drop in the price, that number has gone down.  “With the drop in price of bitcoin recently, people are more reluctant to spend it.”  As one of the first merchants in London to start accepting bitcoin, he also has some feedback for bitcoin wallet providers.  “My biggest criticism so far is some of the wallets are very bad at actually emitting unconfirmed bitcoin transactions into the bitcoin peer-to-peer network. What happens in that case is the customer’s wallet tells them they’ve paid, our till hasn’t received the payment because the transaction hasn't been broadcast over the network and then we are stuck!”  However, he has no plans of reversing his bitcoin acceptance. He sums up the last year by saying: “It’s been a fun experiment. It’s certainly been worth the time I have put into it.”",POSITIVE,없음,BTC | TRADING,Roop Gill,0,0,CoinDesk,https://coindesk.com/business/2014/05/28/video-londons-pembury-tavern-celebrates-a-year-of-bitcoin,https://cdn.sanity.io/images/s3y3vcno/production/cd015a9f70d93317da11fd2e8274a1309b987e39-1250x706.png?w=300&h=300&fit=crop
42397664,DbF8Q09kuKX2XWBxAbDhMa,1401289272,Facebook's Ben Davenport Leaves for Bitcoin Startup BitGo,"Software engineer and bitcoin angel investor Ben Davenport is departing from a three-year stint at Facebook to join BitGo – a company that helps users and organizations better secure their bitcoin funds.  Davenport, who has early-stage invested in at least seven bitcoin startups since 2011, will join as head of product and co-founder, he told CoinDesk, adding:  “The way I think about Bitgo is it’s a pioneering leader in security for bitcoin.”  BitGo and multisig  Davenport pointed out that BitGo was one of the first companies to release a multi-signature (or 'multisig') bitcoin wallet – a more secure way of storing bitcoins.  Most wallets in use today rely on one public and one private key – the latter being all that is required to release funds. Loss of that key means the funds will no longer be accessible, and theft of the key may result in the funds being stolen.  Multisig, however, uses several private keys, more than one of which (for example, two of three) must be signed before funds will be sent. Redundancy is also provided, so, if one of the keys is lost or compromised, the funds can still be controlled, providing the other keys are still held.  For its consumer wallet, BitGo currently uses three keys: one for the user, one for BitGo and one stored in offline backup. At least two of the three keys are needed to access the wallet.  Since two keys must be signed to access the wallet, there can be no single source of intrusion, meaning a hacker would somehow need to obtain more than one key to gain control of the funds.  However, the company plans to concentrate on providing more complex schemes for organizations through its enterprise product. To that end, BitGo is building an advanced set of tools to be used as the bitcoin variation of traditional corporate accounting software.  ""This is really bringing the same type of [multisig] technology to companies that want to hold and transact bitcoin,"" said Davenport.  Complex systems  Larger organizations are by nature complex systems. Companies have different levels of management from the CEO downward, and then there is the accounting department that is tasked with moving money around.  ""All those people need to transact with bitcoin, but need to be able to have business roles in place,"" explained Davenport. ""Spending limits, velocity limits and approval chains.""  That's where BitGo sees an opening: providing organisations with the ability to better control bitcoin process and procedure in the form of multiple private key signatures. This, along with its cold storage product, will offer enhanced security for enterprises.  Multisig also provides granularity in the form of access clearances for bitcoin transactions, said Davenport, adding:  ""That sort of thing doesn’t exist for bitcoin today and that’s one of the things that BitGo will be enabling.""  BitGo won't just be targeting traditional companies with its products either, said Davenport, adding that the company will be ""empowering other bitcoin businesses – from exchanges to mining pools and even other wallets.""  Growth of multisig  Multisig is expected to become the standard for bitcoin wallets over the next few years, since one key simply does not provide enough security.  BitPay  has been working on a multisignature wallet solution. Cryptocorp, started by Tradehill co-founder Ryan Singer, is also working on multisig for bitcoin companies.  Background  A former Google employee, Davenport started working at Facebook after its acquisition of startup Beluga, a company he co-founded.  He has an AngelList syndicate where he and other accredited investors have been funding bitcoin startups.  BitGo has received funding from Bridgescale Partners, Bill Lee and Eric Hahn, and, true to his role as a bitcoin angel, Davenport has also invested in the startup:  ""I have small monetary investment in it. But the primary investment is my time.""",POSITIVE,없음,BTC | BUSINESS | MINING | TECHNOLOGY,Daniel Cawrey,0,0,CoinDesk,https://coindesk.com/markets/2014/05/28/facebooks-ben-davenport-leaves-for-bitcoin-startup-bitgo,https://cdn.sanity.io/images/s3y3vcno/production/d82a271c695e9a28531dda14a63eb2b4ac78e000-1265x1322.jpg?w=300&h=300&fit=crop
