뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13453900,http://bitcoinist.com/?p=71236,1527723031,4 Big Reasons To Be a Bitcoin Price Bull,"Bitcoin price may continue to hover almost 70% below all-time highs, but the largest cryptocurrency&apos;s technology is the strongest it has ever been. Bitcoinist summarizes the newfound strength of the Bitcoin network, which continues to deliver record statistics in the month of May 2018. Fees As entrepreneur Alistair Milne noted this week, Bitcoin transactions fees have dropped to their lowest levels in seven years. Not since 2011 was it was so cheap to use Bitcoin,Read MoreThe post 4 Big Reasons To Be a Bitcoin Price Bull appeared first on Bitcoinist.com.",POSITIVE,없음,BTC | MINING | TECHNOLOGY | TRADING,,0,0,Bitcoinist,https://bitcoinist.com/bitcoin-price-4-reasons-be-bullish/,https://images.cryptocompare.com/news/bitcoinist/bn03c0V6i46.jpeg
13365492,https://cointelegraph.com/news/john-mcafee-announces-crypto-backed-fiat-currency-redeemable-for-face-time-with-him,1527722198,John McAfee Announces Crypto-Backed ‘Fiat’ Currency Redeemable for Face Time With Him,John McAfee announces his own crypto-backed &apos;fiat&apos; currency redeemable for personal time with him,POSITIVE,없음,BLOCKCHAIN | FIAT,,0,0,CoinTelegraph,https://cointelegraph.com/news/john-mcafee-announces-crypto-backed-fiat-currency-redeemable-for-face-time-with-him,https://images.cryptocompare.com/news/cointelegraph/elyQozGBk0a.jpeg
13365493,https://cointelegraph.com/news/bitcoin-ethereum-ripple-bitcoin-cash-eos-litecoin-cardano-stellar-iota-price-analysis-may-30,1527721220,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA: Price Analysis, May 30",How bullish are you? Check the latest price analysis to see if you&apos;re right,POSITIVE,IOTA,ADA | ETH | LTC | TRADING | IOTA,,0,0,CoinTelegraph,https://cointelegraph.com/news/bitcoin-ethereum-ripple-bitcoin-cash-eos-litecoin-cardano-stellar-iota-price-analysis-may-30,https://images.cryptocompare.com/news/cointelegraph/860au0z1A5a.jpeg
13365494,https://cointelegraph.com/news/quebec-govt-reportedly-lifts-moratorium-on-energy-sales-to-crypto-miners,1527720289,Quebec Gov’t Reportedly Lifts Moratorium on Energy Sales to Crypto Miners,"The government of Quebec is reportedly lifting the moratorium on crypto mining in the province, in addition to introducing new regulations for power companies",POSITIVE,없음,MINING,,0,0,CoinTelegraph,https://cointelegraph.com/news/quebec-govt-reportedly-lifts-moratorium-on-energy-sales-to-crypto-miners,https://images.cryptocompare.com/news/cointelegraph/879i50CM200.jpeg
13438771,https://news.bitcoin.com/?p=168265,1527719738,Korean Supreme Court Rules Cryptocurrency Is Asset With Economic Value,"The South Korean Supreme Court has ruled that cryptocurrency is an asset with economic value that can be confiscated. In the case involving a porn site and 191 confiscated BTC, the country&apos;s top court upheld a district court&apos;s ruling. Also read: Yahoo! Japan Confirms Entrance Into the Crypto Space Supreme Court Has Ruled South Korea&apos;s top ...The post Korean Supreme Court Rules Cryptocurrency Is Asset With Economic Value appeared first on Bitcoin News.",POSITIVE,BTC,ASIA | BTC,,0,0,Bitcoin.com,https://news.bitcoin.com/korean-supreme-court-cryptocurrency-asset-economic-value/,https://images.cryptocompare.com/news/bitcoin.com/bg7qkIMc30o.png
13237924,https://www.newsbtc.com/?p=334183,1527717627,Nobel Prize-Winning Shiller Claims Bitcoin May be Extinct in 100 Years,"Nobel Prize-winning economist Robert Shiller has spoken out - again - against Bitcoin, and claims it could become extinct within the next 100 years. Will Bitcoin Be Here in a Century? Speaking on CNBC&apos;s &apos;Trading Nation,&apos; the Yale professor argued that the cryptocurrency won&apos;t look anything like it does today, and that if it does...The post Nobel Prize-Winning Shiller Claims Bitcoin May be Extinct in 100 Years appeared first on NewsBTC.",NEGATIVE,BTC,BTC,,0,0,NewsBTC,https://www.newsbtc.com/2018/05/30/nobel-prize-winning-shiller-claims-bitcoin-may-be-extinct-in-100-years/,https://images.cryptocompare.com/news/newsbtc/dz0g40M0088.jpeg
13453901,http://bitcoinist.com/?p=71299,1527715856,Roger Ver on ‘the Flippening’: Ethereum Will Upstage Bitcoin Before the End of 2018,"Roger Ver believes Bitcoin&apos;s days at the top of the crypto tree are numbered. In an interview with The Independent, the former Bitcoin evangelist said that other cryptocurrencies were more technologically advanced than Bitcoin. He identified Ethereum and Bitcoin Cash as the harbingers of the coming flippening. Bitcoin is Outdated Roger Ver used to be one of the staunchest Bitcoin proponents around. These days, however, his tent is firmly pitched in the Bitcoin Cash camp,Read MoreThe post Roger Ver on &apos;the Flippening&apos;: Ethereum Will Upstage Bitcoin Before the End of 2018 appeared first on Bitcoinist.com.",POSITIVE,없음,BCH | ETH,,0,0,Bitcoinist,https://bitcoinist.com/roger-ver-flippening-ethereum-will-upstage-bitcoin-end-2018/,https://images.cryptocompare.com/news/bitcoinist/a2UhG414xwA.jpeg
13237925,https://www.newsbtc.com/?p=334184,1527714014,BoE: A Central Bank Digital Currency May ‘Strengthen’ Monetary Policy Changes,"According to research from the Bank of England (BoE), a central bank issued digital currency has the potential to revolutionize monetary policy. BoE Studies Risks and Benefits of Central Bank-Issued Digital Currency The BoE has been researching how a central bank digital currency (CBDC) would work in practice. It authored a research paper which claimed...The post BoE: A Central Bank Digital Currency May &apos;Strengthen&apos; Monetary Policy Changes appeared first on NewsBTC.",POSITIVE,BTC,BTC | FIAT | REGULATION | RESEARCH,,0,0,NewsBTC,https://www.newsbtc.com/2018/05/30/bank-of-england-a-central-bank-digital-currency-may-strengthen-monetary-policy-changes/,https://images.cryptocompare.com/news/newsbtc/9c0J0180Eig.jpeg
42429132,sd6iOBkuiC3F0LYOyLrxvh,1527714009,Headphones Maker Monster Is Quietly Planning A $300 Million ICO,"Monster Products, Inc. has been losing money for years, but a $300 million initial coin offering (ICO) may be what it takes to turn the company around.  Founded in 1978, Monster, which makes electronic accessories such as headphones and Bluetooth speakers, has primarily relied on retailers to distribute its goods up to now. Business issues aside, though, Monster doesn't appear to be cutting back on its ambitions for making a change.  According to a filing with the U.S. Securities and Exchange Commission, Monster is planning to run one of the biggest ICOs of all time by selling ""monster money tokens"" to build the ""Monster Money Network,"" a new e-commerce site for selling its products (and potentially those of other companies) online.  If it succeeds in raising its target amount, Monster will use the funds to make the Monster Money Network a platform for purchasing its products using ethereum tokens.  The ICO fits into a larger trend in the token space of existing companies that have struggled with their revenue model pivoting to blockchain in an attempt to attain profitability. In the past, pre-existing tech companies with venture backing have launched ICOs (Listia and YouNow), but this is the first longstanding consumer product to do so.  As part of the plan, Monster will create 500 million tokens and sell as many as 300 million in its offering. The offering will run for one year, unless it sells out sooner or it decides to cancel the sale early. The company is also issuing 75 million shares of common stock so that, if the network fails to launch, it can exchange every four tokens for one share of stock (in lieu of returning the money).  Notably, the token does not come with equity or voting rights. Instead, it's designed as a payment method for the e-commerce website (under construction), one with faster settlement and lower fees than existing payments rails. (Still, the filing acknowledges that this might not be enough to prevent it from running afoul of securities law.)  Nonetheless, Monster is also filing to take advantage of the ""emerging growth company"" designation under the Jobs Act, which provides for certain lighter disclosure requirements and broader investor solicitation rights.  Money for something  As for the network launch, Monster's filing offers a surprising amount of detail as far as such disclosures go.  For example, the filing states that the Monster Money Network will be used for ""for payment processing, market analysis, accounting, audit and payroll services, inventory management and shipping operation"" relating to Monster products sold online. From there, it hopes it can recruit other e-commerce platforms onto the network.  There will be a three-stage process for the product. In the first, it will simply be a payments system, using an ERC-20 token. In the next stage, it will lower or eliminate transaction costs by enabling micro-transactions off-chain.  In the final stage, it will transition to its own blockchain (Kik skipped straight to that last step recently).  As the filing explains:  ""In the future, Monster intends to leverage its global connections and brand visibility along with blockchain technology to bring more and more other e-commerce platforms onto Monster Money Network and expand the user base of MMNY Tokens. We hope to set up the blockchain standard for e-commerce platforms.""  The company has evolved a lot since its earliest days. According to its website, it began as Monster Cable because its founder, Noel Lee, had discovered that different kinds of cables produced different levels of audio fidelity. Capitalizing on this discovery, he launched a company that later expanded into other related products.  ""We primarily design, engineer, market and sell headphones, cables, docks, speakers, power products and mobile accessories,"" according to its filing, which argues that it has several advantages over its competitors in the industry, including brand recognition, a network of ambassadors and culture of innovation.  More than half the funds are designated for technical development of the network, but roughly one-third is earmarked for marketing (both the protocol and monster products) and developing relationships with partners who will sell Monster products.  Dire straits  In other words, it doesn't sound like the new tokens will ever be the only way to acquire Monster's headphones and cables, and it seems clear that the ICO is in no small part a strategy to give a multimillion-dollar boost to the product line's visibility.  So far, there hasn't been an example of a non-blockchain company moving into decentralized software from a position of strength, and Monster appears (at first glance) to be no different. Monster has been losing money for at least the last several years.  As its filing states:  ""The amount of future losses and when, if ever, we will achieve profitability are uncertain.""  At the end of last year, it had a net loss of $26.7 million, but it has already lost another $19.6 million in the first quarter of 2018, so the pace of losses appears to be accelerating.  The ICO is not the first measure the company has taken to turn it around. It has let go of staff, dropped products, cut its marketing budget and even closed a factory in Mexico. Nevertheless, the filing admits, ""Our independent auditors have indicated ... that there is substantial doubt about our ability to continue as a going concern.""  Rather than give up, it has decided to raise $300 million to take on some of the most successful companies in history.  As its filing states:  ""We consider Amazon, Ebay and Alibaba as examples of our main competitors with respect to the new Monster Money Network and our existing e-commerce platform.""  Headphones image via Shutterstock",NEUTRAL,없음,BLOCKCHAIN | BUSINESS | EXCHANGE | MARKET | TOKEN SALE,Brady Dale,0,0,CoinDesk,https://coindesk.com/markets/2018/05/30/headphones-maker-monster-is-quietly-planning-a-300-million-ico,https://cdn.sanity.io/images/s3y3vcno/production/f2e926badb2147673749b5c3d6c241a6d389aee4-2560x1707.jpg?w=300&h=300&fit=crop
13438772,https://news.bitcoin.com/?p=168204,1527712513,Austrian Financial Market Authority Stops ‘Active Managed Mining’ Operation,The cryptocurrency industry have created a host of legal questions as old definitions are forced on brand new innovations. Should switching between the most profitable coin to mine at each time be considered some type of fund management? Austrian regulators seem to think so. Also Read: Bitcoin in Brief Wednesday: China Fights Impersonators and Fraudsters Unauthorized ...The post Austrian Financial Market Authority Stops &apos;Active Managed Mining&apos; Operation appeared first on Bitcoin News.,NEGATIVE,없음,ASIA | BTC | MARKET | MINING | REGULATION,,0,0,Bitcoin.com,https://news.bitcoin.com/austrian-financial-market-authority-stops-active-managed-mining-operation/,https://images.cryptocompare.com/news/bitcoin.com/cc000000000.jpeg
13453902,http://bitcoinist.com/?p=71333,1527712246,Data Collection and Sharing in the Cannabis Industry Will Be More Effective with GANA Platform,"On May 21, GANA Technologies started its token public sale that will last till July 20, 2018. The cannabis industry is to be revolutionized soon: the project provides optimized AI solutions for individuals and research institutes by establishing a blockchain-based system that collects and shares data from the industry. GANA Technologies creates an ecosystem where all users can take part in the development of the AI by contributing the necessary data for responsible training. DistributedRead MoreThe post Data Collection and Sharing in the Cannabis Industry Will Be More Effective with GANA Platform appeared first on Bitcoinist.com.",POSITIVE,없음,ICO | RESEARCH,,0,0,Bitcoinist,https://bitcoinist.com/data-collection-and-sharing-in-the-cannabis-industry-will-be-more-effective-with-gana-platform/,https://images.cryptocompare.com/news/bitcoinist/a80y0000000.jpeg
