뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
13443980,https://bitcoinist.com/?p=162886,1635551653,Apple’s Steve Wozniak Knows What’s Up: “There Can Never Be Another Bitcoin”,"The technical genius behind Apple, Steve Wozniak AKA The Woz, visited Yahoo! Finance to talk about everything under the sun. They titled the post &apos;Steve Wozniak on accepting crypto pitches in &apos;Unicorn Hunters&apos;,&apos; even though only the last few minutes were about that. Such is the power of cryptocurrencies. Unicorn Hunters is a Shark-Tank-like show ...",POSITIVE,없음,BTC | TRADING,,0,0,Bitcoinist,https://bitcoinist.com/apples-steve-wozniak-knows-whats-up-there-can-never-be-another-bitcoin/?utm_source=rss&utm_medium=rss&utm_campaign=apples-steve-wozniak-knows-whats-up-there-can-never-be-another-bitcoin,https://images.cryptocompare.com/news/default/bitcoinist.png
13416112,https://coinpedia.org/?p=110689,1635551040,5 Altcoins to Bet on This Bull Run ! Look Out For Entry and Exit Points!,"The post 5 Altcoins to Bet on This Bull Run ! Look Out For Entry and Exit Points! appeared first on Coinpedia - Fintech &amp; Cryptocurreny News Media| Crypto GuideThe broader crypto space has been recording higher highs since the start of the quarter. Bitcoin seems to have followed its suit, kindling a grand bull season. As its dominance slides sideways, other altcoins are chugging up to claim their new highs. Popular crypto analyst AlanaSantana listed out some of the prime altcoins to look …",POSITIVE,없음,ALTCOIN | BTC | TRADING,,0,0,coinpedia,https://coinpedia.org/altcoin/5-altcoins-to-bet-on-this-bull-run-look-out-for-entry-and-exit-points/,https://images.cryptocompare.com/news/default/coinpedia.png
13269559,https://ambcrypto.com/?p=195714,1635550245,"Discussing XRP price action, Belfort says he’ll ‘settle for $10,’ reveals holdings","It is no surprise that the now infamous &apos;Wolf of Wall Street,&apos; Jordan Belfort was trotting through the cryptocurrency landscape. However, his next prediction for XRP left many puzzled, and many others, excited about what this could mean for the market. Belfort&apos;s bag of XRP Belfort took to Twitter to offer updates to his followers ...",POSITIVE,XRP,MARKET | REGULATION | TRADING | XRP,,0,0,AMB Crypto,https://ambcrypto.com/xrp-to-hit-10-former-wolf-of-wall-street-will-settle-for-it/,https://images.cryptocompare.com/news/default/ambcrypto.png
13337695,https://cointelegraph.com/news/aavegotchi-ghst-gains-50-as-gotchiverse-auctions-set-a-path-to-the-metaverse,1635550200,Aavegotchi (GHST) gains 50% as ‘Gotchiverse’ auctions set a path to the Metaverse,"Investments from gaming guilds, partnerships with crypto-investment firms and the success of the ongoing Gotchiverse auctions all back GHST&apos;s 50% rally.",POSITIVE,없음,MARKET | TRADING,,0,0,CoinTelegraph,https://cointelegraph.com/news/aavegotchi-ghst-gains-50-as-gotchiverse-auctions-set-a-path-to-the-metaverse,https://images.cryptocompare.com/news/default/cointelegraph.png
13443981,https://bitcoinist.com/?p=162874,1635548432,Coinbase Pulls A Robinhood As Users Are Unable To Trade Shiba Inu During Rally,"Shiba Inu recently rallied to a new high this week. Investors saw massive gains when the meme coin hit a new all-time high of almost $0.00009, resulting from a surge in trading activity in the altcoin. Similar to its predecessor Dogecoin, when the meme coin hit its new high, investors scrambled to sell and take ...",NEGATIVE,없음,ALTCOIN | BUSINESS | EXCHANGE | SHIB | TRADING,,0,0,Bitcoinist,https://bitcoinist.com/coinbase-pulls-a-robinhood-as-users-are-unable-to-trade-shiba-inu-during-rally/?utm_source=rss&utm_medium=rss&utm_campaign=coinbase-pulls-a-robinhood-as-users-are-unable-to-trade-shiba-inu-during-rally,https://images.cryptocompare.com/news/default/bitcoinist.png
13222255,https://www.newsbtc.com/?p=474954,1635548400,Volume Of ADA Staked On Cardano Network Reaches Record High,"Cardano holds bragging rights for the network with the highest proportion of its circulating supply staked and it has not let go of this title. Cardano&apos;s community is home to investors who are investing for the long term rather than trying to take short-term profits from the market. This means that most investors have their coins staked on the platform to serve as validators on its proof of stake mechanism. The blockchain has grown in popularity since it announced smart contracts capability in September. Since then, various partnerships and initiatives focused on increasing usability on the network have been announced. This move seems to have paid off as Cardano saw a record number of total circulating supply hit an all-time high this week. Total ADA Staked Hits 73% Of Supply Cardano saw the total ADA staked on its network hit a high of 73.15% on Thursday, an impressive number compared to the number of coins staked on its direct competitors. At this point, the network had a total of 23.9 billion ADA staked across 921,323 delegators. The total circulating supply of ADA is only 33.26 billion coins, meaning that only less than 10 billion are not staked. Related Reading | New Ethereum-to-Cardano Bridge Will Provide NFT Creators Eco-friendly Options This represents the growing confidence in the future of the project, which some in the space have claimed to be the blockchain of the future. An interesting fact behind Cardano&apos;s s...",POSITIVE,ADA,ADA | BLOCKCHAIN | BUSINESS | MARKET,,0,0,NewsBTC,https://www.newsbtc.com/news/cardano/staked-cardano-reaches-high/,https://images.cryptocompare.com/news/default/newsbtc.png
13403548,https://cryptopotato.com/?p=148375,1635547659,The SHIB Vitalik Buterin Burned in May Would Now Be Worth Almost $28 Billion,"The 410,24 trillion Shiba Inu tokens which Vitalik Buterin burned in May are now worth close to $28 billion.",NEUTRAL,SHIB,DOGE | ETH | SHIB,,0,0,Crypto Potato,https://cryptopotato.com/the-shib-vitalik-buterin-burned-in-may-would-now-be-worth-almost-28-billion/,https://images.cryptocompare.com/news/default/cryptopotato.png
13427909,https://news.bitcoin.com/?p=492416,1635546631,Russia Considers Selling Power to Kazakhstan Amid Deficit Caused by Crypto Miners,State-owned Russian energy giant Inter RAO is now discussing electricity supplies for Kazakhstan where crypto miners have allegedly caused a spike in consumption this year. The country is expecting the power deficit to reach 600 megawatts as demand during the winter increases even further. Kazakhstan Likely to Buy Electricity From Russian Federation to Deal With ...,NEUTRAL,없음,MINING,,0,0,Bitcoin.com,https://news.bitcoin.com/russia-considers-selling-power-to-kazakhstan-amid-deficit-caused-by-crypto-miners/,https://images.cryptocompare.com/news/default/bitcoincom.png
13481828,https://cryptobriefing.com/?p=99192,1635546628,Popsicle Finance Repays Victims of $25 Million Attack,,POSITIVE,없음,OTHER,,0,0,Crypto Briefing,https://cryptobriefing.com/popsicle-finance-repays-victims-of-25-million-attack/?utm_source=main_feed&utm_medium=rss,https://images.cryptocompare.com/news/default/cryptobriefing.png
13412550,https://blockworks.co/?p=10107,1635545560,$4.2 Billion Withdrawn from AAVE’s Money Market Protocol,Total Value Locked is down 18% after wallets linked to Tron-founder Justin Sun withdrew billions of dollars worth of ETH and stablecoins.The post $4.2 Billion Withdrawn from AAVE&apos;s Money Market Protocol appeared first on Blockworks.,NEGATIVE,AAVE | ETH,AAVE | BLOCKCHAIN | ETH | MARKET,,0,0,Blockworks,https://blockworks.co/4-2-billion-withdrawn-from-aaves-money-market-protocol/,https://images.cryptocompare.com/news/default/blockworks.png
13257038,https://dailyhodl.com/?p=171322,1635545109,"Ethereum Far Outpacing Axie Infinity and Every Crypto Project on Record With $900,000,000 30-Day Revenue Milestone","Ethereum&apos;s (ETH) October protocol revenue is dwarfing Axie Infitinty (AXS) and other crypto protocols. Data collected by crypto metrics site Token Terminal shows that the second-largest cryptocurrency by market cap&apos;s protocol revenue over the last 30 days reached $932.8 million. Ethereum&apos;s October revenue intake is more than five times that of the play-to-earn blockchain platform ...The post Ethereum Far Outpacing Axie Infinity and Every Crypto Project on Record With $900,000,000 30-Day Revenue Milestone appeared first on The Daily Hodl.",POSITIVE,AXS | ETH,ALTCOIN | AXS | BUSINESS | ETH | CAKE,,0,0,The Daily Hodl,https://dailyhodl.com/2021/10/29/ethereum-far-outpacing-axie-infinity-and-every-crypto-project-on-record-with-900000000-30-day-revenue-milestone/,https://images.cryptocompare.com/news/default/dailyhodl.png
13337696,https://cointelegraph.com/news/altcoin-roundup-dogecoin-shiba-inu-and-memes-are-hauling-the-dogsled-to-mass-adoption,1635545100,"Altcoin Roundup: Dogecoin, Shiba Inu and memes are hauling the dogsled to mass adoption","Who doesn&apos;t love a good meme? Here&apos;s how DOGE, SHIB and other meme tokens are tugging crypto&apos;s leash toward mass adoption.",POSITIVE,DOGE | SHIB,ALTCOIN | DOGE | MARKET | SHIB,,0,0,CoinTelegraph,https://cointelegraph.com/news/altcoin-roundup-dogecoin-shiba-inu-and-memes-are-hauling-the-dogsled-to-mass-adoption,https://images.cryptocompare.com/news/default/cointelegraph.png
13257039,https://dailyhodl.com/?p=171085,1635544890,"Bitcoin Bull Case Over Next Six Months Is Much Stronger Than Bear Case, Says Macro Strategist Lyn Alden","Macro investment strategist Lyn Alden is predicting that Bitcoin (BTC) could stay bullish over the next 180 days. In an interview with Kitco News, Alden says that despite the recent pullback Bitcoin experienced after hitting a new record high, on-chain data supports a bullish outlook moving forward. &apos;Overall, the on-chain indicators generally look pretty bullish ...The post Bitcoin Bull Case Over Next Six Months Is Much Stronger Than Bear Case, Says Macro Strategist Lyn Alden appeared first on The Daily Hodl.",POSITIVE,BTC,BTC | TRADING,,0,0,The Daily Hodl,https://dailyhodl.com/2021/10/29/bitcoin-bull-case-over-next-six-months-is-much-stronger-than-bear-case-says-macro-strategist-lyn-alden/,https://images.cryptocompare.com/news/default/dailyhodl.png
13291677,https://cryptonews.com/news/kimchi-premium-fraud-ring-busted-in-south-korea.htm,1635544800,‘Kimchi Premium Fraud Ring’ Busted in South Korea,"The South Korean police have arrested three people it claims orchestrated a major crypto fraud ring that told investors they could take advantage of the so-called &apos;kimchi premium.&apos; Per NoCut News, the alleged scam&apos;s center of gravity was the North Jeolla Province, in the southwest of the country. Some 470 victims appear to have been sucked into the scam, with police estimating that a total of USD 1.87m had been invested....Read More: &apos;Kimchi Premium Fraud Ring&apos; Busted in South Korea",NEGATIVE,없음,ASIA | BUSINESS,,0,0,cryptonews,https://cryptonews.com/news/kimchi-premium-fraud-ring-busted-in-south-korea.htm,https://images.cryptocompare.com/news/default/cryptonews.png
13481829,https://cryptobriefing.com/?p=99172,1635544738,"Ubisoft Invests In Crypto Startup, Has Play-to-Earn Plans",,POSITIVE,없음,OTHER,,0,0,Crypto Briefing,https://cryptobriefing.com/ubisoft-invests-in-crypto-startup-has-play-to-earn-plans/?utm_source=main_feed&utm_medium=rss,https://images.cryptocompare.com/news/default/cryptobriefing.png
13481830,https://cryptobriefing.com/?p=99170,1635543943,Andre Cronje Suggests Aave Has a Major Vulnerability,,NEGATIVE,없음,OTHER,,0,0,Crypto Briefing,https://cryptobriefing.com/andre-cronje-suggests-aave-has-a-major-vulnerability/?utm_source=main_feed&utm_medium=rss,https://images.cryptocompare.com/news/default/cryptobriefing.png
13494335,https://seekingalpha.com/news/3761161-robinhood-revenue-from-dogecoin-falls-to-20m-in-q3-from-145m-in-q2?utm_source=cryptocompare.com&utm_medium=referral,1635543802,Robinhood revenue from dogecoin falls to $20M in Q3 from $145M in Q2,"The proportion of Robinhood Market&apos;s (NASDAQ:HOOD) cryptocurrency transaction-based revenue generated by Dogecoin (DOGE-USD) fell to 40% in Q3 from 62% in Q2, the fintech disclosed in its 10-Q filing after Friday&apos;s close. That means that dogecoin transaction-based revenue in Q3 was $20.4M vs. ~$144.5M in Q2 2021. Dogecoin (DOGE-USD) transaction-based revenue accounted for 8% of its total net revenue in Q3, 32% in Q2, and 7% in Q1, the company said. On Tuesday, Robinhood (HOOD) reported cryptocurrency revenue sank by 78% from Q2, driving its Q3 earnings miss.",NEGATIVE,DOGE,BUSINESS | DOGE,,0,0,Seeking Alpha,https://seekingalpha.com/news/3761161-robinhood-revenue-from-dogecoin-falls-to-20m-in-q3-from-145m-in-q2?utm_source=cryptocompare.com&utm_medium=referral,https://images.cryptocompare.com/news/default/seekingalpha.png
13269560,https://ambcrypto.com/?p=195749,1635543049,"Gauging Polkadot’s near-term price action, as new ATH draws closer","Polkadot looked solid since commencing an uptrend during end-September. With a percentage rise of 80% over the last 30 days, DOT just needed to record an additional 17% increase to tag its May ATH. However, a broader market correction combined with red flags on the MACD and RSI suggested some sideways action before DOT breaks ...",NEUTRAL,DOT,ALTCOIN | DOT | MARKET | TRADING,,0,0,AMB Crypto,https://ambcrypto.com/gauging-polkadots-near-term-price-action-as-new-ath-draws-closer/,https://images.cryptocompare.com/news/default/ambcrypto.png
13337697,https://cointelegraph.com/news/defi-protocol-aave-encounters-major-capital-flight,1635542700,DeFi protocol Aave encounters major capital flight,Total value locked on the decentralized borrowing and lending platform fell 16% in the past 24 hours.,NEGATIVE,없음,BLOCKCHAIN,,0,0,CoinTelegraph,https://cointelegraph.com/news/defi-protocol-aave-encounters-major-capital-flight,https://images.cryptocompare.com/news/default/cointelegraph.png
13412551,https://blockworks.co/?p=10100,1635542587,"MANA, SAND, AXS Explode on Facebook’s Meta News; ETH Beats ATH: Markets Wrap","MANA, SAND, and AXS rally on Facebook&apos;s rebranding endorsing the metaverse, the market is torn on how to value the Ethereum network. The post MANA, SAND, AXS Explode on Facebook&apos;s Meta News; ETH Beats ATH: Markets Wrap appeared first on Blockworks.",POSITIVE,AXS | ETH | MANA | SAND,AXS | ETH | MANA | MARKET | SAND,,0,0,Blockworks,https://blockworks.co/mana-sand-axs-explode-on-facebooks-meta-news-eth-beats-ath-markets-wrap/,https://images.cryptocompare.com/news/default/blockworks.png
13494336,https://seekingalpha.com/news/3761141-bitcoin-miner-rhodium-enterprises-files-for-ipo?utm_source=cryptocompare.com&utm_medium=referral,1635541876,Bitcoin-mining firm Rhodium Enterprises files for IPO at $100M placeholder value,"Bitcoin-mining firm Rhodium Enterprises (RHDM) has filed for an IPO at a placeholder $100M. Rhodium wrote in an S-1 filing with the U.S. Securities and Exchange Commission that it aims to sell an unspecified number of Class A shares to the public, listing on the Nasdaq under the ticker symbol &apos;RHDM.&apos; The company provided few additional details other than to say it also plans to have Class B shares for insiders who will hold a commanded share of RHDM&apos;s voting power. The firm added that it plans to use the offering&apos;s proceeds to buy out pre-IPO investment units, construct new Bitcoin-mining sites and purchase other crypto-mining operations. Founded in April 2020, Rhodium (RHDM) currently operates one Bitcoin-mining site in Texas and aims to develop more in the future. The firm wrote in its S-1 that it uses &apos;proprietary liquid-cooling technology&apos; to mine Bitcoin in a more ecofriendly way. &apos;We are dedicated",POSITIVE,없음,BTC | EXCHANGE,,0,0,Seeking Alpha,https://seekingalpha.com/news/3761141-bitcoin-miner-rhodium-enterprises-files-for-ipo?utm_source=cryptocompare.com&utm_medium=referral,https://images.cryptocompare.com/news/default/seekingalpha.png
13337698,https://cointelegraph.com/news/us-senator-hagerty-to-cfpb-director-don-t-stifle-crypto-innovation,1635541820,US Senator Hagerty to CFPB Director: Don’t Stifle Crypto Innovation,The conversation occurred at a banking committee meeting with Consumer Protections director Rohit Chopra.,NEUTRAL,없음,OTHER,,0,0,CoinTelegraph,https://cointelegraph.com/news/us-senator-hagerty-to-cfpb-director-don-t-stifle-crypto-innovation,https://images.cryptocompare.com/news/default/cointelegraph.png
13427910,https://news.bitcoin.com/?p=491872&preview=true&preview_id=491872,1635541212,Liquid Craft’s Dragon and Bourbon NFT Series,"PRESS RELEASE. Today, Liquid Craft has announced the launch date for their first NFT series that is set to go live on Oct 29th at 12 PM PST for presale and Oct 31st 12 PM PST for public sale. The first Liquid Craft NFT series in the roadmap is called Dragons and Bourbon, with each ...",NEUTRAL,없음,SPONSORED,,0,0,Bitcoin.com,https://news.bitcoin.com/liquid-crafts-dragon-and-bourbon-nft-series/,https://images.cryptocompare.com/news/default/bitcoincom.png
13389636,https://decrypt.co/?p=84840,1635540307,Behind the DeFi War of Words Between Aave and Yearn,Aave and Yearn Finance community members are engaged in a war of words over Twitter after a $130 million hack of Cream Finance.,NEGATIVE,없음,AAVE | ETH | YFI,,0,0,Decrypt,https://decrypt.co/84840/behind-defi-war-words-aave-yearn,https://images.cryptocompare.com/news/default/decrypt.png
13337699,https://cointelegraph.com/news/amc-theatres-ceo-considers-adding-shiba-inu-as-payment-for-ticket-purchases,1635540300,AMC Theatres CEO considers adding Shiba Inu as payment for ticket purchases,"If the will of the people prevails, the ability to buy AMC movie tickets with Shiba Inu tokens may soon become a reality.",POSITIVE,없음,DOGE | SHIB,,0,0,CoinTelegraph,https://cointelegraph.com/news/amc-theatres-ceo-considers-adding-shiba-inu-as-payment-for-ticket-purchases,https://images.cryptocompare.com/news/default/cointelegraph.png
13494337,https://seekingalpha.com/news/3761133-bit-digital-slides-18-after-surging-42-on-possible-short-squeeze?utm_source=cryptocompare.com&utm_medium=referral,1635539939,Bit Digital slides 18% after surging 42% on possible short squeeze,"After jumping 42% in regular session trading, Bit Digital (NASDAQ:BTBT) stock backtracks ~18% in after hours, with three trades of 999,900 each made at the close, according to the Nasdaq website. Chatter on social media focused on a short squeeze. The stock has ~27.5% short interest. Bitcoin (BTC-USD) action, up ~1% over the past day, doesn&apos;t account for the daytime surge in Bit Digital (BTBT) shares. Overall, it&apos;s a volatile stock and YTD has dropped 54%, while bitcoin&apos;s price has doubled.",NEUTRAL,BTC,BTC | BUSINESS | TRADING,,0,0,Seeking Alpha,https://seekingalpha.com/news/3761133-bit-digital-slides-18-after-surging-42-on-possible-short-squeeze?utm_source=cryptocompare.com&utm_medium=referral,https://images.cryptocompare.com/news/default/seekingalpha.png
