뉴스ID,뉴스GUID,일자(UTC timestamp),뉴스제목,본문,SENTIMENT,주요코인,카테고리,작성자,추천수,비추천수,출처,뉴스URL,이미지URL
9609837,https://news.bitcoin.com/?p=574696&preview=true&preview_id=574696,1676763041,"Bank of America, Goldman Sachs, JPMorgan, UBS Share Predictions About Further Fed Rate Hikes","Bank of America, Goldman Sachs, JPMorgan, and UBS have shared their predictions about the Federal Reserve raising interest rates further. Bank of America and Goldman Sachs, for example, now expect the Fed to raise interest rates three more times this year. Major Banks Predict More Fed Rate Hikes As the U.S. Federal Reserve continues its",NEUTRAL,없음,FIAT | ICO,,0,0,Bitcoin.com,https://news.bitcoin.com/bank-of-america-goldman-sachs-jpmorgan-ubs-share-predictions-further-fed-rate-hikes/,https://resources.cryptocompare.com/news/14/9609837.jpeg
9609759,https://ambcrypto.com/?p=291740,1676763022,How Polygon’s DeFi space is fueling MATIC’s uptrend,Polygon’s DeFi ecosystem registered growth with multiple new integrations and partnerships. MATIC’s response to these developments was positive and metrics were bullish. The crypto community is ecstatic about the long-awaited release of zkEVM. Polygon [MATIC] recently announced that the zkEVM mainnet will go live on 27 March 2023. Only five weeks ahead of Polygon zkEVM’s,POSITIVE,MATIC,ALTCOIN | MATIC | TRADING,,0,0,AMB Crypto,https://ambcrypto.com/how-polygons-defi-space-is-fueling-matics-uptrend/,https://images.cryptocompare.com/news/default/ambcrypto.png
9609574,https://cryptopotato.com/?p=238284,1676762628,Arab World Crypto Adoption: Leading Bahrainian Hotel Accepts BTC Payments (Report),Novotel Bahrain Al Dana Resort will supposedly become the first hotel in the Kingdom to embrace digital asset payments.,POSITIVE,BTC,BTC | EXCHANGE | BNB,,0,0,Crypto Potato,https://cryptopotato.com/arab-world-crypto-adoption-leading-bahrainian-hotel-accepts-btc-payments-report/,https://resources.cryptocompare.com/news/27/9609574.jpeg
9609030,https://dailyhodl.com/?p=235861,1676761553,Nearly a Quarter of New Crypto Tokens Launched in 2022 Resembled Pump-and-Dump Schemes: Chainalysis,"Nearly one in four new crypto tokens that launched in 2022 had on-chain attributes that resembled pump-and-dump scams, according to Chainalysis. The blockchain data platform notes in a new analysis that while 1.1 million tokens were launched on the Ethereum (ETH) and BNB chains last year, only 40,521 of those tokens had “a minimum of The post Nearly a Quarter of New Crypto Tokens Launched in 2022 Resembled Pump-and-Dump Schemes: Chainalysis appeared first on The Daily Hodl .",NEGATIVE,ETH | BNB,BLOCKCHAIN | ETH | ICO | MARKET | BNB,,0,0,The Daily Hodl,https://dailyhodl.com/2023/02/18/nearly-a-quarter-of-new-crypto-tokens-launched-in-2022-resembled-pump-and-dump-schemes-chainalysis/,https://images.cryptocompare.com/news/default/dailyhodl.png
9607919,https://ambcrypto.com/?p=291635,1676759416,Arbitrum records impressive network growth: What’s coming next?,"Arbitrum recorded impressive growth in its DEX trading volume. The daily active users on Arbitrum skyrocketed in February. Arbitrum added another feather in its cap after its decentralized exchange (DEX) volume eclipsed BNB Chain over the last 24 hours, a tweet from DeFiLlama revealed. Additional data from the tweet highlighted that the layer-2 solution",POSITIVE,BNB,ALTCOIN | EXCHANGE | TRADING | ARB | BNB,,0,0,AMB Crypto,https://ambcrypto.com/arbitrum-records-impressive-network-growth-whats-coming-next/,https://images.cryptocompare.com/news/default/ambcrypto.png
9606638,https://cryptonews.com/news/shiba-inu-price-prediction-as-300-million-trading-volume-comes-are-whales-buying.htm,1676756760,Shiba Inu Price Prediction as $300 Million Trading Volume Comes In – Are Whales Buying?,"Shiba Inu's price prediction has become a topic of interest as its trading volume reaches $300 million. Investors are wondering if this surge in trading activity is due to the buying activity of large investors, commonly known as ""whales"". As the market speculates about the future of Shiba Inu's price, many are closely watching the movements of these whales to gauge the coin's potential growth.... Read More: Shiba Inu Price Prediction as $300 Million Trading Volume Comes In – Are Whales Buying?",NEUTRAL,없음,BUSINESS | MARKET | SHIB | TRADING,,0,0,cryptonews,https://cryptonews.com/news/shiba-inu-price-prediction-as-300-million-trading-volume-comes-are-whales-buying.htm,https://resources.cryptocompare.com/news/52/9606638.jpeg
9606152,https://news.bitcoin.com/?p=574659,1676755817,Onecoin Cryptoqueen’s Ex-boyfriend Gets 5 Years in Prison,"A former boyfriend of Ruja Ignatova, the mastermind of the Ponzi scheme Onecoin, has received five years in prison. The sentence is for the laundering of hundreds of millions of dollars’ worth of proceeds from the notorious crypto scam which defrauded investors around the world. Ruja’s Former Boyfriend Sentenced for Money Laundering Linked to Onecoin",NEGATIVE,없음,BUSINESS,,0,0,Bitcoin.com,https://news.bitcoin.com/onecoin-cryptoqueens-ex-boyfriend-gets-5-years-in-prison/,https://resources.cryptocompare.com/news/14/9606152.jpeg
9606076,https://ambcrypto.com/?p=291751,1676755805,What Uniswap’s network growth can teach us about the current market,"Uniswap experiences a sudden drop in network volume as the bulls take a breather. Assessing UNI’s latest demand, where it is headed, and what to expect. Now that the crypto market has delivered an overall bullish performance so far this year, it is important to assess the demand sources. Spot and derivatives demand has been",NEUTRAL,UNI,ALTCOIN | MARKET | TRADING | UNI,,0,0,AMB Crypto,https://ambcrypto.com/what-uniswaps-network-growth-can-teach-us-about-the-current-market/,https://images.cryptocompare.com/news/default/ambcrypto.png
9606192,https://cointelegraph.com/magazine/sec-sues-do-kwon-paxos-ready-to-litigate-sbfs-vpn-hodlers-digest-feb-12-18/,1676755623,"SEC sues Do Kwon, Paxos ready to litigate, SBF’s VPN: Hodler’s Digest, Feb. 12-18","Top Stories This Week Paxos ‘categorically disagrees’ with the SEC that BUSD is a security The United States Securities and Exchange Commission (SEC) has defined the stablecoin Binance USD (BUSD) as a security in a Wells Notice sent to its issuer, Paxos Trust Company. The SEC alleges the organization failed to register BUSD under federal",NEGATIVE,없음,EXCHANGE | REGULATION | BNB,,0,0,CoinTelegraph,https://cointelegraph.com/magazine/sec-sues-do-kwon-paxos-ready-to-litigate-sbfs-vpn-hodlers-digest-feb-12-18/,https://resources.cryptocompare.com/news/16/9606192.jpeg
9605159,https://dailyhodl.com/?p=235859,1676754014,"SEC Puts Crypto-Friendly Celebrities on Notice, Fines NBA Legend Paul Pierce $1,400,000 for Plugging EthereumMax","The U.S. Securities and Exchange Commission (SEC) has its radar locked on celebrities endorsing crypto projects. The regulator announced on Friday that it brought charges against retired NBA legend Paul Pierce for plugging EthereumMax (EMAX), a project that aims to create a scalable decentralized finance (DeFi) platform on the Ethereum (ETH) network. The SEC says The post SEC Puts Crypto-Friendly Celebrities on Notice, Fines NBA Legend Paul Pierce $1,400,000 for Plugging EthereumMax appeared first on The Daily Hodl .",NEGATIVE,ETH,ALTCOIN | ETH | EXCHANGE | REGULATION,,0,0,The Daily Hodl,https://dailyhodl.com/2023/02/18/sec-puts-crypto-friendly-celebrities-on-notice-fines-nba-legend-paul-pierce-1400000-for-plugging-ethereummax/,https://images.cryptocompare.com/news/default/dailyhodl.png
